in_gene	out_gene	branch_support	ev_type	sos
MetazoaCtenophoraMnemiopsisleidyi_3733748__BCDO1_HUMAN_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_682763__CCD8B_ORYSJ_Carotenoid_cleavage_dioxygenase_8_homolog_B__chloroplastic_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3733748__BCDO1_HUMAN_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_700494__CCD8A_ORYSJ_Carotenoid_cleavage_dioxygenase_8_homolog_A__chloroplastic_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3733748__BCDO1_HUMAN_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_716108_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3733748__BCDO1_HUMAN_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_691069__BCDO2_MACFA_Beta_beta-carotene_9__10_-oxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3733748__BCDO1_HUMAN_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaMolluscaLottiagigantea_4206726__NINAB_GALME_Carotenoid_isomerooxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3733748__BCDO1_HUMAN_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaAnnelidaEP00103Capitellateleta_56142__BCDO2_MOUSE_Beta_beta-carotene_9__10_-oxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3733748__BCDO1_HUMAN_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_706300__NINAB_GALME_Carotenoid_isomerooxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3733748__BCDO1_HUMAN_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_704858_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3733748__BCDO1_HUMAN_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_693306__CCD8B_ORYSJ_Carotenoid_cleavage_dioxygenase_8_homolog_B__chloroplastic_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3733748__BCDO1_HUMAN_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2795573__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3733748__BCDO1_HUMAN_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_685489__CCO_MYCTU_Carotenoid_cleavage_oxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3733748__BCDO1_HUMAN_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaAnnelidaEP00103Capitellateleta_68649__BCDO2_MACFA_Beta_beta-carotene_9__10_-oxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3733748__BCDO1_HUMAN_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2817495__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3733748__BCDO1_HUMAN_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaMolluscaEP00106Octopusbimaculoides_4167690__RPE65_AMBTI_Retinoid_isomerohydrolase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3733748__BCDO1_HUMAN_Beta_beta-carotene_15_15_-dioxygenase_OS_	ChoanoflagellataEP00045Choanoecaperplexa_11083009__RPE65_AMBTI_Retinoid_isomerohydrolase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3733748__BCDO1_HUMAN_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_708710_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3733748__BCDO1_HUMAN_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaAnnelidaEP00103Capitellateleta_56685__RPE65_AMBTI_Retinoid_isomerohydrolase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3733748__BCDO1_HUMAN_Beta_beta-carotene_15_15_-dioxygenase_OS_	ChoanoflagellataEP00045Choanoecaperplexa_11100288__NINAB_GALME_Carotenoid_isomerooxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3733748__BCDO1_HUMAN_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaAnnelidaEP00103Capitellateleta_74123__BCDO2_MOUSE_Beta_beta-carotene_9__10_-oxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3733748__BCDO1_HUMAN_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2817418__PK3CD_MOUSE_Phosphatidylinositol_4_5-bisphosphate_3-kinase_catalytic_subunit_delta_isoform_OS_	1.0	S	0.0
MetazoaCtenophoraPleurobrachiabachei_3755645__BCDO1_RAT_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_685963__BCDO1_MOUSE_Beta_beta-carotene_15_15_-dioxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraPleurobrachiabachei_3755645__BCDO1_RAT_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2818148__RPE65_CHICK_Retinoid_isomerohydrolase_OS_	1.0	S	0.0
MetazoaCtenophoraPleurobrachiabachei_3755645__BCDO1_RAT_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_706078__NINAB_GALME_Carotenoid_isomerooxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraPleurobrachiabachei_3755645__BCDO1_RAT_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_700686__CCD1_PHAVU_Carotenoid_9_10_9__10__-cleavage_dioxygenase_1_OS_	1.0	S	0.0
MetazoaCtenophoraPleurobrachiabachei_3755645__BCDO1_RAT_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_675452__BCDO2_MACFA_Beta_beta-carotene_9__10_-oxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraPleurobrachiabachei_3755645__BCDO1_RAT_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2817034__NINAB_GALME_Carotenoid_isomerooxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraPleurobrachiabachei_3755645__BCDO1_RAT_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_691068__BCDO2_MACFA_Beta_beta-carotene_9__10_-oxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraPleurobrachiabachei_3755645__BCDO1_RAT_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2824217__BCDO1_RAT_Beta_beta-carotene_15_15_-dioxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraPleurobrachiabachei_3755645__BCDO1_RAT_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_704499__BCDO2_MACFA_Beta_beta-carotene_9__10_-oxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraPleurobrachiabachei_3755645__BCDO1_RAT_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_682763__CCD8B_ORYSJ_Carotenoid_cleavage_dioxygenase_8_homolog_B__chloroplastic_OS_	1.0	S	0.0
MetazoaCtenophoraPleurobrachiabachei_3755645__BCDO1_RAT_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_700494__CCD8A_ORYSJ_Carotenoid_cleavage_dioxygenase_8_homolog_A__chloroplastic_OS_	1.0	S	0.0
MetazoaCtenophoraPleurobrachiabachei_3755645__BCDO1_RAT_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_716108_	1.0	S	0.0
MetazoaCtenophoraPleurobrachiabachei_3755645__BCDO1_RAT_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_691069__BCDO2_MACFA_Beta_beta-carotene_9__10_-oxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraPleurobrachiabachei_3755645__BCDO1_RAT_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaMolluscaLottiagigantea_4206726__NINAB_GALME_Carotenoid_isomerooxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraPleurobrachiabachei_3755645__BCDO1_RAT_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaAnnelidaEP00103Capitellateleta_56142__BCDO2_MOUSE_Beta_beta-carotene_9__10_-oxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraPleurobrachiabachei_3755645__BCDO1_RAT_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_706300__NINAB_GALME_Carotenoid_isomerooxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraPleurobrachiabachei_3755645__BCDO1_RAT_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_704858_	1.0	S	0.0
MetazoaCtenophoraPleurobrachiabachei_3755645__BCDO1_RAT_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_693306__CCD8B_ORYSJ_Carotenoid_cleavage_dioxygenase_8_homolog_B__chloroplastic_OS_	1.0	S	0.0
MetazoaCtenophoraPleurobrachiabachei_3755645__BCDO1_RAT_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2795573__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraPleurobrachiabachei_3755645__BCDO1_RAT_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_685489__CCO_MYCTU_Carotenoid_cleavage_oxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraPleurobrachiabachei_3755645__BCDO1_RAT_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaAnnelidaEP00103Capitellateleta_68649__BCDO2_MACFA_Beta_beta-carotene_9__10_-oxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraPleurobrachiabachei_3755645__BCDO1_RAT_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2817495__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraPleurobrachiabachei_3755645__BCDO1_RAT_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaMolluscaEP00106Octopusbimaculoides_4167690__RPE65_AMBTI_Retinoid_isomerohydrolase_OS_	1.0	S	0.0
MetazoaCtenophoraPleurobrachiabachei_3755645__BCDO1_RAT_Beta_beta-carotene_15_15_-dioxygenase_OS_	ChoanoflagellataEP00045Choanoecaperplexa_11083009__RPE65_AMBTI_Retinoid_isomerohydrolase_OS_	1.0	S	0.0
MetazoaCtenophoraPleurobrachiabachei_3755645__BCDO1_RAT_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_708710_	1.0	S	0.0
MetazoaCtenophoraPleurobrachiabachei_3755645__BCDO1_RAT_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaAnnelidaEP00103Capitellateleta_56685__RPE65_AMBTI_Retinoid_isomerohydrolase_OS_	1.0	S	0.0
MetazoaCtenophoraPleurobrachiabachei_3755645__BCDO1_RAT_Beta_beta-carotene_15_15_-dioxygenase_OS_	ChoanoflagellataEP00045Choanoecaperplexa_11100288__NINAB_GALME_Carotenoid_isomerooxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraPleurobrachiabachei_3755645__BCDO1_RAT_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaAnnelidaEP00103Capitellateleta_74123__BCDO2_MOUSE_Beta_beta-carotene_9__10_-oxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraPleurobrachiabachei_3755645__BCDO1_RAT_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2817418__PK3CD_MOUSE_Phosphatidylinositol_4_5-bisphosphate_3-kinase_catalytic_subunit_delta_isoform_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3724171__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_685963__BCDO1_MOUSE_Beta_beta-carotene_15_15_-dioxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3724171__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2818148__RPE65_CHICK_Retinoid_isomerohydrolase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3724171__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_706078__NINAB_GALME_Carotenoid_isomerooxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3724171__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_700686__CCD1_PHAVU_Carotenoid_9_10_9__10__-cleavage_dioxygenase_1_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3724171__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_675452__BCDO2_MACFA_Beta_beta-carotene_9__10_-oxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3724171__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2817034__NINAB_GALME_Carotenoid_isomerooxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3724171__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_691068__BCDO2_MACFA_Beta_beta-carotene_9__10_-oxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3724171__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2824217__BCDO1_RAT_Beta_beta-carotene_15_15_-dioxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3724171__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_704499__BCDO2_MACFA_Beta_beta-carotene_9__10_-oxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3724171__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_682763__CCD8B_ORYSJ_Carotenoid_cleavage_dioxygenase_8_homolog_B__chloroplastic_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3724171__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_700494__CCD8A_ORYSJ_Carotenoid_cleavage_dioxygenase_8_homolog_A__chloroplastic_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3724171__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_716108_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3724171__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_691069__BCDO2_MACFA_Beta_beta-carotene_9__10_-oxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3724171__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaMolluscaLottiagigantea_4206726__NINAB_GALME_Carotenoid_isomerooxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3724171__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaAnnelidaEP00103Capitellateleta_56142__BCDO2_MOUSE_Beta_beta-carotene_9__10_-oxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3724171__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_706300__NINAB_GALME_Carotenoid_isomerooxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3724171__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_704858_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3724171__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_693306__CCD8B_ORYSJ_Carotenoid_cleavage_dioxygenase_8_homolog_B__chloroplastic_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3724171__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2795573__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3724171__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_685489__CCO_MYCTU_Carotenoid_cleavage_oxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3724171__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaAnnelidaEP00103Capitellateleta_68649__BCDO2_MACFA_Beta_beta-carotene_9__10_-oxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3724171__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2817495__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3724171__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaMolluscaEP00106Octopusbimaculoides_4167690__RPE65_AMBTI_Retinoid_isomerohydrolase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3724171__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	ChoanoflagellataEP00045Choanoecaperplexa_11083009__RPE65_AMBTI_Retinoid_isomerohydrolase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3724171__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaArthropodaEP00090Calanusglacialis_708710_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3724171__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaAnnelidaEP00103Capitellateleta_56685__RPE65_AMBTI_Retinoid_isomerohydrolase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3724171__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	ChoanoflagellataEP00045Choanoecaperplexa_11100288__NINAB_GALME_Carotenoid_isomerooxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3724171__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaAnnelidaEP00103Capitellateleta_74123__BCDO2_MOUSE_Beta_beta-carotene_9__10_-oxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3724171__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2817418__PK3CD_MOUSE_Phosphatidylinositol_4_5-bisphosphate_3-kinase_catalytic_subunit_delta_isoform_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3731427__RP65B_DANRE_All-trans-retinyl_ester_13-cis_isomerohydrolase_OS_	MetazoaArthropodaEP00090Calanusglacialis_685963__BCDO1_MOUSE_Beta_beta-carotene_15_15_-dioxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3731427__RP65B_DANRE_All-trans-retinyl_ester_13-cis_isomerohydrolase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2818148__RPE65_CHICK_Retinoid_isomerohydrolase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3731427__RP65B_DANRE_All-trans-retinyl_ester_13-cis_isomerohydrolase_OS_	MetazoaArthropodaEP00090Calanusglacialis_706078__NINAB_GALME_Carotenoid_isomerooxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3731427__RP65B_DANRE_All-trans-retinyl_ester_13-cis_isomerohydrolase_OS_	MetazoaArthropodaEP00090Calanusglacialis_700686__CCD1_PHAVU_Carotenoid_9_10_9__10__-cleavage_dioxygenase_1_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3731427__RP65B_DANRE_All-trans-retinyl_ester_13-cis_isomerohydrolase_OS_	MetazoaArthropodaEP00090Calanusglacialis_675452__BCDO2_MACFA_Beta_beta-carotene_9__10_-oxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3731427__RP65B_DANRE_All-trans-retinyl_ester_13-cis_isomerohydrolase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2817034__NINAB_GALME_Carotenoid_isomerooxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3731427__RP65B_DANRE_All-trans-retinyl_ester_13-cis_isomerohydrolase_OS_	MetazoaArthropodaEP00090Calanusglacialis_691068__BCDO2_MACFA_Beta_beta-carotene_9__10_-oxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3731427__RP65B_DANRE_All-trans-retinyl_ester_13-cis_isomerohydrolase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2824217__BCDO1_RAT_Beta_beta-carotene_15_15_-dioxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3731427__RP65B_DANRE_All-trans-retinyl_ester_13-cis_isomerohydrolase_OS_	MetazoaArthropodaEP00090Calanusglacialis_704499__BCDO2_MACFA_Beta_beta-carotene_9__10_-oxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3731427__RP65B_DANRE_All-trans-retinyl_ester_13-cis_isomerohydrolase_OS_	MetazoaArthropodaEP00090Calanusglacialis_682763__CCD8B_ORYSJ_Carotenoid_cleavage_dioxygenase_8_homolog_B__chloroplastic_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3731427__RP65B_DANRE_All-trans-retinyl_ester_13-cis_isomerohydrolase_OS_	MetazoaArthropodaEP00090Calanusglacialis_700494__CCD8A_ORYSJ_Carotenoid_cleavage_dioxygenase_8_homolog_A__chloroplastic_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3731427__RP65B_DANRE_All-trans-retinyl_ester_13-cis_isomerohydrolase_OS_	MetazoaArthropodaEP00090Calanusglacialis_716108_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3731427__RP65B_DANRE_All-trans-retinyl_ester_13-cis_isomerohydrolase_OS_	MetazoaArthropodaEP00090Calanusglacialis_691069__BCDO2_MACFA_Beta_beta-carotene_9__10_-oxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3731427__RP65B_DANRE_All-trans-retinyl_ester_13-cis_isomerohydrolase_OS_	MetazoaMolluscaLottiagigantea_4206726__NINAB_GALME_Carotenoid_isomerooxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3731427__RP65B_DANRE_All-trans-retinyl_ester_13-cis_isomerohydrolase_OS_	MetazoaAnnelidaEP00103Capitellateleta_56142__BCDO2_MOUSE_Beta_beta-carotene_9__10_-oxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3731427__RP65B_DANRE_All-trans-retinyl_ester_13-cis_isomerohydrolase_OS_	MetazoaArthropodaEP00090Calanusglacialis_706300__NINAB_GALME_Carotenoid_isomerooxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3731427__RP65B_DANRE_All-trans-retinyl_ester_13-cis_isomerohydrolase_OS_	MetazoaArthropodaEP00090Calanusglacialis_704858_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3731427__RP65B_DANRE_All-trans-retinyl_ester_13-cis_isomerohydrolase_OS_	MetazoaArthropodaEP00090Calanusglacialis_693306__CCD8B_ORYSJ_Carotenoid_cleavage_dioxygenase_8_homolog_B__chloroplastic_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3731427__RP65B_DANRE_All-trans-retinyl_ester_13-cis_isomerohydrolase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2795573__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3731427__RP65B_DANRE_All-trans-retinyl_ester_13-cis_isomerohydrolase_OS_	MetazoaArthropodaEP00090Calanusglacialis_685489__CCO_MYCTU_Carotenoid_cleavage_oxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3731427__RP65B_DANRE_All-trans-retinyl_ester_13-cis_isomerohydrolase_OS_	MetazoaAnnelidaEP00103Capitellateleta_68649__BCDO2_MACFA_Beta_beta-carotene_9__10_-oxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3731427__RP65B_DANRE_All-trans-retinyl_ester_13-cis_isomerohydrolase_OS_	MetazoaCephalochordataBranchiostomabelcheri_2817495__BCDO1_CHICK_Beta_beta-carotene_15_15_-dioxygenase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3731427__RP65B_DANRE_All-trans-retinyl_ester_13-cis_isomerohydrolase_OS_	MetazoaMolluscaEP00106Octopusbimaculoides_4167690__RPE65_AMBTI_Retinoid_isomerohydrolase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3731427__RP65B_DANRE_All-trans-retinyl_ester_13-cis_isomerohydrolase_OS_	ChoanoflagellataEP00045Choanoecaperplexa_11083009__RPE65_AMBTI_Retinoid_isomerohydrolase_OS_	1.0	S	0.0
MetazoaCtenophoraMnemiopsisleidyi_3731427__RP65B_DANRE_All-trans-retinyl_ester_13-cis_isomerohydrolase_OS_	MetazoaArthropodaEP00090Calanusglacialis_708710_	1.0	S	0.0
