gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
ChloroplastidaArabidopsisthalianaUP000006548_5879691__U72E1_ARATH_UDP-glycosyltransferase_72E1_OS_	OG3	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7467980__U72B1_ARATH_UDP-glycosyltransferase_72B1_OS_	OG3	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5885222__U76E9_ARATH_UDP-glycosyltransferase_76E9_OS_	OG3	1.0		
MetazoaTardigradaRamazzotiusvarieornatus_5279543__U73C1_ARATH_UDP-glycosyltransferase_73C1_OS_	OG3	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5882455__U76E9_ARATH_UDP-glycosyltransferase_76E9_OS_	OG3	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5884649__U85A3_ARATH_UDP-glycosyltransferase_85A3_OS_	OG3	1.0		
MetazoaTardigradaRamazzotiusvarieornatus_5287124__U71C3_ARATH_UDP-glycosyltransferase_71C3_OS_	OG3	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5887487__U85A4_ARATH_UDP-glycosyltransferase_85A4_OS_	OG3	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5871810__U74E1_ARATH_UDP-glycosyltransferase_74E1_OS_	OG3	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5889765__U76E4_ARATH_UDP-glycosyltransferase_76E4_OS_	OG3	1.0		
MetazoaTardigradaRamazzotiusvarieornatus_5295231__U71C4_ARATH_Flavonol_3-O-glucosyltransferase_UGT71C4_OS_	OG3	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7467360__U73B3_ARATH_UDP-glycosyltransferase_73B3_OS_	OG3	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5870196__U72C1_ARATH_UDP-glycosyltransferase_72C1_OS_	OG3	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5885461__U91C1_ARATH_UDP-glycosyltransferase_91C1_OS_	OG3	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7458959__U73C1_ARATH_UDP-glycosyltransferase_73C1_OS_	OG3	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5885220__U76E7_ARATH_UDP-glycosyltransferase_76E7_OS_	OG3	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5891697__U75B2_ARATH_UDP-glycosyltransferase_75B2_OS_	OG3	1.0		
ChloroplastidaEP00738Chloropiconprimus_8600189__MGT_STRLI_Macrolide_glycosyltransferase_OS_	OG3	1.0		
MetazoaPoriferaEP00118Oscarellapearsei_4811822__UFOG2_FRAAN_Anthocyanidin_3-O-glucosyltransferase_2_OS_	OG3	1.0		
ChloroplastidaEP00738Chloropiconprimus_8602908__YOJK_BACSU_Uncharacterized_UDP-glucosyltransferase_YojK_OS_	OG3	1.0		
MetazoaCnidariaMadracisauretenra_3297245__U74C1_ARATH_UDP-glycosyltransferase_74C1_OS_	OG4	1.0		
MetazoaPoriferaEP00118Oscarellapearsei_4829358__CGT_MANIN_UDP-glycosyltransferase_13_OS_	OG4	1.0		
MetazoaPoriferaEP00118Oscarellapearsei_4819521__CGT_MANIN_UDP-glycosyltransferase_13_OS_	OG4	1.0		
ChoanoflagellataEP00039Didymoecacostata_10876649__UD2A1_HUMAN_UDP-glucuronosyltransferase_2A1_OS_	OG5	1.0		
MetazoaCtenophoraPleurobrachiabachei_3753392__ENDOU_XENTR_Poly_U_-specific_endoribonuclease_OS_	OG5	1.0		
MetazoaCtenophoraMnemiopsisleidyi_3732684__UD2B1_RAT_UDP-glucuronosyltransferase_2B1_OS_	OG5	1.0		
MetazoaCtenophoraPleurobrachiabachei_3756479__UGT47_CAEBR_Putative_UDP-glucuronosyltransferase_ugt-47_OS_	OG5	1.0		
MetazoaCtenophoraMnemiopsisleidyi_3733256__UD2B1_RAT_UDP-glucuronosyltransferase_2B1_OS_	OG5	1.0		
MetazoaCtenophoraMnemiopsisleidyi_3723802__UD3A1_XENLA_UDP-glucuronosyltransferase_3A1_OS_	OG5	1.0		
MetazoaCtenophoraMnemiopsisleidyi_3720882__HUWE1_HUMAN_E3_ubiquitin-protein_ligase_HUWE1_OS_	OG5	1.0		
MetazoaCtenophoraMnemiopsisleidyi_3731603__CGT_RAT_2-hydroxyacylsphingosine_1-beta-galactosyltransferase_OS_	OG5	1.0		
MetazoaCtenophoraPleurobrachiabachei_3757249__UGT56_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-56_OS_	OG5	1.0		
MetazoaCtenophoraMnemiopsisleidyi_3733696__UD2B4_HUMAN_UDP-glucuronosyltransferase_2B4_OS_	OG5	1.0		
MetazoaCtenophoraMnemiopsisleidyi_3736426__UD3A2_HUMAN_UDP-glucuronosyltransferase_3A2_OS_	OG5	1.0		
MetazoaCtenophoraMnemiopsisleidyi_3731377__TBCD9_MOUSE_TBC1_domain_family_member_9_OS_	OG5	1.0		
MetazoaCtenophoraPleurobrachiabachei_3760312__UGT50_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-50_OS_	OG5	1.0		
MetazoaCtenophoraMnemiopsisleidyi_3728123__UDB16_RABIT_UDP-glucuronosyltransferase_2B16__Fragment__OS_	OG5	1.0		
MetazoaCtenophoraPleurobrachiabachei_3756739__UGT47_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-47_OS_	OG5	1.0		
MetazoaCtenophoraPleurobrachiabachei_3758337__UGT50_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-50_OS_	OG5	1.0		
MetazoaNematodaCaenorhabditiselegans_4315559__UGT3_PLEPL_UDP-glucuronosyltransferase__Fragment__OS_	OG6	1.0		
MetazoaAcoelaHofsteniamiamia_21260__U73B1_ARATH_UDP-glycosyltransferase_73B1_OS_	OG6	1.0		
MetazoaAcoelaHofsteniamiamia_3345__UFOG2_MANES_Anthocyanidin_3-O-glucosyltransferase_2__Fragment__OS_	OG6	1.0		
MetazoaAcoelaHofsteniamiamia_7944__CTF18_XENLA_Chromosome_transmission_fidelity_protein_18_homolog_OS_	OG6	1.0		
MetazoaAcoelaHofsteniamiamia_17838__U91B1_ARATH_UDP-glycosyltransferase_91B1_OS_	OG6	1.0		
MetazoaAcoelaHofsteniamiamia_3847__U73B1_ARATH_UDP-glycosyltransferase_73B1_OS_	OG6	1.0		
MetazoaAcoelaHofsteniamiamia_4133__U91B1_ARATH_UDP-glycosyltransferase_91B1_OS_	OG6	1.0		
MetazoaAcoelaHofsteniamiamia_9893__UD3A1_XENLA_UDP-glucuronosyltransferase_3A1_OS_	OG6	1.0		
MetazoaAcoelaHofsteniamiamia_153__U91B1_ARATH_UDP-glycosyltransferase_91B1_OS_	OG6	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3824206__UD2A1_HUMAN_UDP-glucuronosyltransferase_2A1_OS_	OG6	1.0		
MetazoaAcoelaHofsteniamiamia_5587__YJIC_BACSU_Uncharacterized_UDP-glucosyltransferase_YjiC_OS_	OG6	1.0		
MetazoaAcoelaHofsteniamiamia_15653__YJIC_BACSU_Uncharacterized_UDP-glucosyltransferase_YjiC_OS_	OG6	1.0		
MetazoaAcoelaHofsteniamiamia_13364__YJIC_BACSU_Uncharacterized_UDP-glucosyltransferase_YjiC_OS_	OG6	1.0		
AlveolataEP00742ColponemidiaspColp10_4302276__UD2A1_HUMAN_UDP-glucuronosyltransferase_2A1_OS_	OG6	1.0		
MetazoaAcoelaHofsteniamiamia_22096__UDPE_NPVLD_Ecdysteroid_UDP-glucosyltransferase_OS_	OG6	1.0		
MetazoaAcoelaHofsteniamiamia_5862__UD3A2_HUMAN_UDP-glucuronosyltransferase_3A2_OS_	OG6	1.0		
MetazoaAcoelaHofsteniamiamia_12823__NCKP1_XENLA_Nck-associated_protein_1_OS_	OG6	1.0		
MetazoaAcoelaHofsteniamiamia_12329__UFOG2_MANES_Anthocyanidin_3-O-glucosyltransferase_2__Fragment__OS_	OG6	1.0		
MetazoaAcoelaHofsteniamiamia_4455__U74C1_ARATH_UDP-glycosyltransferase_74C1_OS_	OG6	1.0		
MetazoaAcoelaHofsteniamiamia_3035__UFOG7_MANES_Anthocyanidin_3-O-glucosyltransferase_7__Fragment__OS_	OG6	1.0		
MetazoaAcoelaHofsteniamiamia_9836__UGT3_PLEPL_UDP-glucuronosyltransferase__Fragment__OS_	OG6	1.0		
MetazoaAcoelaHofsteniamiamia_10822__KGLT_PETHY_Kaempferol_3-O-beta-D-galactosyltransferase_OS_	OG6	1.0		
MetazoaCtenophoraMnemiopsisleidyi_3727122__UGT3_PLEPL_UDP-glucuronosyltransferase__Fragment__OS_	OG6	1.0		
MetazoaCtenophoraPleurobrachiabachei_3760242__CGT_MOUSE_2-hydroxyacylsphingosine_1-beta-galactosyltransferase_OS_	OG6	1.0		
MetazoaCtenophoraMnemiopsisleidyi_3726364__UGT3_PLEPL_UDP-glucuronosyltransferase__Fragment__OS_	OG6	1.0		
MetazoaNematodaCaenorhabditiselegans_4309356__UGT3_PLEPL_UDP-glucuronosyltransferase__Fragment__OS_	OG6	1.0		
MetazoaCtenophoraMnemiopsisleidyi_3728222__UD3A1_XENLA_UDP-glucuronosyltransferase_3A1_OS_	OG6	1.0		
MetazoaCtenophoraMnemiopsisleidyi_3731268__UDPE_NPVSL_Ecdysteroid_UDP-glucosyltransferase_OS_	OG6	1.0		
MetazoaCtenophoraMnemiopsisleidyi_3727746__UD3A1_XENLA_UDP-glucuronosyltransferase_3A1_OS_	OG6	1.0		
MetazoaNematodaCaenorhabditiselegans_4321683__UD11_MOUSE_UDP-glucuronosyltransferase_1A1_OS_	OG6	1.0		
MetazoaNematodaLoaloa_4409517__CGT_RAT_2-hydroxyacylsphingosine_1-beta-galactosyltransferase_OS_	OG6	1.0		
MetazoaVertebrateDaniorerio_5416426__UD2A1_MOUSE_UDP-glucuronosyltransferase_2A1_OS_	OG7	1.0		
MetazoaArthropodaEP00090Calanusglacialis_683434__UDB14_RABIT_UDP-glucuronosyltransferase_2B14_OS_	OG7	1.0		
MetazoaArthropodaDrosophilamelanogaster_248109__CGT_RAT_2-hydroxyacylsphingosine_1-beta-galactosyltransferase_OS_	OG7	1.0		
MetazoaArthropodaDaphniapulex_212995__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG7	1.0		
MetazoaArthropodaEP00090Calanusglacialis_672649__UD13_HUMAN_UDP-glucuronosyltransferase_1A3_OS_	OG7	1.0		
MetazoaCtenophoraMnemiopsisleidyi_3720823__UDB10_HUMAN_UDP-glucuronosyltransferase_2B10_OS_	OG7	1.0		
MetazoaArthropodaEP00090Calanusglacialis_691334__UD19_HUMAN_UDP-glucuronosyltransferase_1-9_OS_	OG7	1.0		
MetazoaArthropodaDrosophilamelanogaster_246999__UD3A1_BOVIN_UDP-glucuronosyltransferase_3A1_OS_	OG7	1.0		
MetazoaArthropodaDrosophilamelanogaster_248254__UDB15_HUMAN_UDP-glucuronosyltransferase_2B15_OS_	OG7	1.0		
MetazoaArthropodaDrosophilamelanogaster_248996__CGT_MOUSE_2-hydroxyacylsphingosine_1-beta-galactosyltransferase_OS_	OG7	1.0		
MetazoaArthropodaDrosophilamelanogaster_248993__UD2A3_CAVPO_UDP-glucuronosyltransferase_2A3_OS_	OG7	1.0		
MetazoaArthropodaDaphniapulex_196848__UDB14_RABIT_UDP-glucuronosyltransferase_2B14_OS_	OG7	1.0		
MetazoaArthropodaDaphniapulex_199869__UDB19_MACFA_UDP-glucuronosyltransferase_2B19_OS_	OG7	1.0		
MetazoaArthropodaDrosophilamelanogaster_248990__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG7	1.0		
MetazoaArthropodaDrosophilamelanogaster_246568__CGT_HUMAN_2-hydroxyacylsphingosine_1-beta-galactosyltransferase_OS_	OG7	1.0		
MetazoaArthropodaDrosophilamelanogaster_248994__UD2A2_MOUSE_UDP-glucuronosyltransferase_2A2_OS_	OG7	1.0		
MetazoaArthropodaDrosophilamelanogaster_253252__UGT3_PLEPL_UDP-glucuronosyltransferase__Fragment__OS_	OG7	1.0		
MetazoaArthropodaDaphniapulex_214434__CGT_RAT_2-hydroxyacylsphingosine_1-beta-galactosyltransferase_OS_	OG7	1.0		
MetazoaArthropodaDaphniapulex_212996__CGT_HUMAN_2-hydroxyacylsphingosine_1-beta-galactosyltransferase_OS_	OG7	1.0		
MetazoaArthropodaDaphniapulex_197279__UD2A2_MOUSE_UDP-glucuronosyltransferase_2A2_OS_	OG7	1.0		
MetazoaArthropodaDaphniapulex_216788__UD2B7_HUMAN_UDP-glucuronosyltransferase_2B7_OS_	OG7	1.0		
MetazoaArthropodaDaphniapulex_199871__UDB19_MACFA_UDP-glucuronosyltransferase_2B19_OS_	OG7	1.0		
MetazoaArthropodaEP00090Calanusglacialis_715680__UDB31_CANLF_UDP-glucuronosyltransferase_2B31_OS_	OG7	1.0		
MetazoaArthropodaDaphniapulex_199872__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG7	1.0		
MetazoaArthropodaDaphniapulex_215088__UDB20_MACFA_UDP-glucuronosyltransferase_2B20_OS_	OG7	1.0		
MetazoaArthropodaDrosophilamelanogaster_249483__UDB16_RABIT_UDP-glucuronosyltransferase_2B16__Fragment__OS_	OG7	1.0		
MetazoaArthropodaDrosophilamelanogaster_248991__UD2A2_MOUSE_UDP-glucuronosyltransferase_2A2_OS_	OG7	1.0		
MetazoaArthropodaDaphniapulex_196852__UDB33_MACMU_UDP-glucuronosyltransferase_2B33_OS_	OG7	1.0		
MetazoaArthropodaDrosophilamelanogaster_248997__UD18_HUMAN_UDP-glucuronosyltransferase_1-8_OS_	OG7	1.0		
MetazoaArthropodaDrosophilamelanogaster_248110__UDPE_GVLO_Ecdysteroid_UDP-glucosyltransferase_OS_	OG7	1.0		
MetazoaArthropodaDrosophilamelanogaster_249484__UD13_RAT_UDP-glucuronosyltransferase_1A3_OS_	OG7	1.0		
MetazoaArthropodaDrosophilamelanogaster_248992__UD2A3_CAVPO_UDP-glucuronosyltransferase_2A3_OS_	OG7	1.0		
MetazoaArthropodaDaphniapulex_197278__UD2B7_HUMAN_UDP-glucuronosyltransferase_2B7_OS_	OG7	1.0		
MetazoaArthropodaDaphniapulex_195827__UDB14_RABIT_UDP-glucuronosyltransferase_2B14_OS_	OG7	1.0		
MetazoaArthropodaDaphniapulex_215063__UD2B7_HUMAN_UDP-glucuronosyltransferase_2B7_OS_	OG7	1.0		
MetazoaArthropodaDaphniapulex_193629__UDB14_RABIT_UDP-glucuronosyltransferase_2B14_OS_	OG7	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7477658__UFOG5_MANES_Anthocyanidin_3-O-glucosyltransferase_5_OS_	OG7	1.0		
MetazoaArthropodaDrosophilamelanogaster_249482__CGT_RAT_2-hydroxyacylsphingosine_1-beta-galactosyltransferase_OS_	OG7	1.0		
MetazoaArthropodaDrosophilamelanogaster_250912__UD2B1_RAT_UDP-glucuronosyltransferase_2B1_OS_	OG7	1.0		
MetazoaArthropodaDaphniapulex_201066__UDB10_HUMAN_UDP-glucuronosyltransferase_2B10_OS_	OG7	1.0		
MetazoaArthropodaDaphniapulex_213158__UD2A3_PONAB_UDP-glucuronosyltransferase_2A3_OS_	OG7	1.0		
MetazoaArthropodaDrosophilamelanogaster_248999__UDB10_HUMAN_UDP-glucuronosyltransferase_2B10_OS_	OG7	1.0		
MetazoaArthropodaDrosophilamelanogaster_248998__UD2B7_HUMAN_UDP-glucuronosyltransferase_2B7_OS_	OG7	1.0		
MetazoaArthropodaDaphniapulex_199868__UDB31_CANLF_UDP-glucuronosyltransferase_2B31_OS_	OG7	1.0		
MetazoaArthropodaEP00090Calanusglacialis_691094__UDB14_RABIT_UDP-glucuronosyltransferase_2B14_OS_	OG7	1.0		
MetazoaArthropodaDrosophilamelanogaster_249505__UDB13_RABIT_UDP-glucuronosyltransferase_2B13_OS_	OG7	1.0		
MetazoaArthropodaDrosophilamelanogaster_253362__UDB13_RABIT_UDP-glucuronosyltransferase_2B13_OS_	OG7	1.0		
MetazoaArthropodaDaphniapulex_205952__UD2B7_HUMAN_UDP-glucuronosyltransferase_2B7_OS_	OG7	1.0		
MetazoaArthropodaDrosophilamelanogaster_248995__UGT3_PLEPL_UDP-glucuronosyltransferase__Fragment__OS_	OG7	1.0		
MetazoaArthropodaDrosophilamelanogaster_248111__CGT_RAT_2-hydroxyacylsphingosine_1-beta-galactosyltransferase_OS_	OG7	1.0		
MetazoaArthropodaDaphniapulex_213283__UDB19_MACFA_UDP-glucuronosyltransferase_2B19_OS_	OG7	1.0		
MetazoaArthropodaDrosophilamelanogaster_251965__UGT3_PLEPL_UDP-glucuronosyltransferase__Fragment__OS_	OG7	1.0		
MetazoaArthropodaDaphniapulex_204138__UD2B7_HUMAN_UDP-glucuronosyltransferase_2B7_OS_	OG7	1.0		
MetazoaArthropodaDaphniapulex_214560__CGT_RAT_2-hydroxyacylsphingosine_1-beta-galactosyltransferase_OS_	OG7	1.0		
MetazoaArthropodaDrosophilamelanogaster_247529__UDB10_HUMAN_UDP-glucuronosyltransferase_2B10_OS_	OG7	1.0		
MetazoaArthropodaDaphniapulex_195536__UDB31_CANLF_UDP-glucuronosyltransferase_2B31_OS_	OG7	1.0		
MetazoaArthropodaDrosophilamelanogaster_253363__UDB15_RAT_UDP-glucuronosyltransferase_2B15_OS_	OG7	1.0		
MetazoaArthropodaDaphniapulex_199870__UD2B9_MACFA_UDP-glucuronosyltransferase_2B9_OS_	OG7	1.0		
MetazoaArthropodaEP00090Calanusglacialis_690601__UDB20_MACFA_UDP-glucuronosyltransferase_2B20_OS_	OG7	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3816303__UD2A3_CAVPO_UDP-glucuronosyltransferase_2A3_OS_	OG7	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3804778__UD2A2_MOUSE_UDP-glucuronosyltransferase_2A2_OS_	OG7	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3816304__UD2A2_MOUSE_UDP-glucuronosyltransferase_2A2_OS_	OG7	1.0		
MetazoaArthropodaEP00090Calanusglacialis_686686__UDB31_CANLF_UDP-glucuronosyltransferase_2B31_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4309724__UD17C_MOUSE_UDP-glucuronosyltransferase_1-7C_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4309322__UDB18_MACFA_UDP-glucuronosyltransferase_2B18_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4309721__UGT47_CAEBR_Putative_UDP-glucuronosyltransferase_ugt-47_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4308903__UGT55_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-55_OS_	OG8	1.0		
MetazoaNematodaLoaloa_4414450__UGT58_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-58_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4313227__UGT47_CAEBR_Putative_UDP-glucuronosyltransferase_ugt-47_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4310933__UD2B1_RAT_UDP-glucuronosyltransferase_2B1_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4321659__UGT47_CAEBR_Putative_UDP-glucuronosyltransferase_ugt-47_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4307956__UGT48_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-48_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4318194__UD18_RAT_UDP-glucuronosyltransferase_1-8_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4322694__UGT47_CAEBR_Putative_UDP-glucuronosyltransferase_ugt-47_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4317483__UGT55_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-55_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4317318__UGT47_CAEBR_Putative_UDP-glucuronosyltransferase_ugt-47_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4307576__UD16_HUMAN_UDP-glucuronosyltransferase_1-6_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4315468__CGT_MOUSE_2-hydroxyacylsphingosine_1-beta-galactosyltransferase_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4309299__UGT48_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-48_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4315177__UGT47_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-47_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4317549__UGT50_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-50_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4322572__UD2C1_RABIT_UDP-glucuronosyltransferase_2C1__Fragment__OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4309488__UGT55_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-55_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4320218__UGT47_CAEBR_Putative_UDP-glucuronosyltransferase_ugt-47_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4308159__UGT47_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-47_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4316164__UGT58_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-58_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4322794__UGT47_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-47_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4318192__UGT47_CAEBR_Putative_UDP-glucuronosyltransferase_ugt-47_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4313228__UGT47_CAEBR_Putative_UDP-glucuronosyltransferase_ugt-47_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4318191__UGT48_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-48_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4317484__UGT56_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-56_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4318605__UGT47_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-47_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4305764__UGT47_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-47_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4315067__UD16_HUMAN_UDP-glucuronosyltransferase_1-6_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4312400__UGT60_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-60_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4308392__UGT47_CAEBR_Putative_UDP-glucuronosyltransferase_ugt-47_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4314395__UGT50_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-50_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4310298__UGT47_CAEBR_Putative_UDP-glucuronosyltransferase_ugt-47_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4318185__UD11_RAT_UDP-glucuronosyltransferase_1A1_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4309770__UGT47_CAEBR_Putative_UDP-glucuronosyltransferase_ugt-47_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4318193__UGT48_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-48_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4313226__UGT47_CAEBR_Putative_UDP-glucuronosyltransferase_ugt-47_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4308855__UGT48_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-48_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4314399__UGT47_CAEBR_Putative_UDP-glucuronosyltransferase_ugt-47_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4310141__UGT47_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-47_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4323381__UD19_MOUSE_UDP-glucuronosyltransferase_1-9_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4306442__UGT50_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-50_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4308303__UD18_RAT_UDP-glucuronosyltransferase_1-8_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4313408__CGT_RAT_2-hydroxyacylsphingosine_1-beta-galactosyltransferase_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4318873__UGT50_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-50_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4322793__UGT47_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-47_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4322695__UGT47_CAEBR_Putative_UDP-glucuronosyltransferase_ugt-47_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4308902__UGT55_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-55_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4314400__UGT47_CAEBR_Putative_UDP-glucuronosyltransferase_ugt-47_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4317169__UGT47_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-47_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4317111__UGT50_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-50_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4322693__UGT48_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-48_OS_	OG8	1.0		
MetazoaNematodaLoaloa_4406686_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4317849__UGT50_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-50_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4309486__UGT47_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-47_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4321209__UGT47_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-47_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4308900__UD3A2_HUMAN_UDP-glucuronosyltransferase_3A2_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4322692__UGT48_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-48_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4309719__UD12_RAT_UDP-glucuronosyltransferase_1-2_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4304855__UGT50_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-50_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4314833__UGT48_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-48_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4319783__UGT55_CAEEL_Putative_UDP-glucuronosyltransferase_ugt-55_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4305077__UD19_MOUSE_UDP-glucuronosyltransferase_1-9_OS_	OG8	1.0		
MetazoaNematodaCaenorhabditiselegans_4309844__UD18_RAT_UDP-glucuronosyltransferase_1-8_OS_	OG8	1.0		
