in_gene	out_gene	branch_support	ev_type	sos
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaCnidariaClytiahemisphaerica_3075994__DGAT1_RAT_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3831980__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaTardigradaRamazzotiusvarieornatus_5281788__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaCnidariaAstreoporasp_3031194__DGAT1_CHLAE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaBryozoaBugulaneritina_2578493__DGAT1_BOVIN_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaCephalochordataBranchiostomabelcheri_2800282__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaAnnelidaEP00103Capitellateleta_73183__DGAT1_CHLAE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaPlacozoaHoilungiahongkongensis_4580250__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaHemichordataSaccoglossuskowalevskii_4052373__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaArthropodaEP00090Calanusglacialis_707437__DGAT1_RAT_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaNematodaCaenorhabditiselegans_4322517__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaAnnelidaHelobdellarobusta_103748__DGAT1_RAT_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	ChoanoflagellataEP00037Helgoecanana_10784418__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaUrochordataEP00059Cionaintestinalis_5352861__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaPoriferaAmphimedonqueenslandica_4687947__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaPoriferaEphydatiamuelleri_4930123__DGAT1_BOVIN_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaCnidariaFungiascutaria_3202380__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaPoriferaEP00118Oscarellapearsei_4819331__DGAT1_RAT_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaPlacozoaHoilungiahongkongensis_4580251__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaMolluscaLottiagigantea_4223631__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaCnidariaNematostellavectensis_3376074__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaCnidariaFungiascutaria_3180548__DGAT1_RAT_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaAcoelaHofsteniamiamia_1730__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	ChoanoflagellataEP00035Acanthoecaspectabilis_10753056__DGAT1_RAT_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaArthropodaDaphniapulex_191399__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaPlatyhelminthesEchinococcusmultilocularis_4608333__DGAT1_RAT_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaCnidariaStylophorapistillata_3671554__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaVertebrateEptatretusburgeri_6404295__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaPoriferaLeucosoleniacomplicata_4997968__DGAT1_BOVIN_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaVertebrateMusmusculus_6548891__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaPoriferaHaliclonatubifera_4953816__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaPlacozoaHoilungiahongkongensis_4580252__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaPoriferaEP00118Oscarellapearsei_4810716__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaMolluscaEP00106Octopusbimaculoides_4156992__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	ChoanoflagellateaMonosigabrevicollisUP000001357_11429688__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	ChoanoflagellataEP00050Salpingoecakvevrii_11191781__DGAT1_RAT_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaPoriferaStylissacarteri_5098611__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaEchinodermataAcanthasterplanci_3777782__DGAT1_HUMAN_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaVertebrateDaniorerio_5425246__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaCnidariaMontastraeacavernosa_3321701__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaArthropodaEP00090Calanusglacialis_694210__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaVertebrateDaniorerio_5433937__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaCnidariaMadracisauretenra_3270993__DGAT1_RAT_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaVertebrateHomosapiens_6453155__DGAT1_HUMAN_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaBrachiopodaLingulaunguis_1304726__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	IchthyosporeaEP00126Sphaerothecumdestruens_14603832__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	ChoanoflagellataEP00040Diaphanoecagrandis_10914621__DGAT1_RAT_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	ChoanoflagellataEP00037Helgoecanana_10784419__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	ChoanoflagellataEP00045Choanoecaperplexa_11086214__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaCnidariaMadracisauretenra_3293501__DGAT1_CHLAE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaArthropodaDrosophilamelanogaster_246882__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaPoriferaSyconciliatum_5112163__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaPoriferaLeucosoleniacomplicata_5018071__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	IchthyosporeaEP00126Sphaerothecumdestruens_14603833__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaCnidariaAnthopleuraelegantissima_3011260__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaBryozoaBugulaneritina_2101001__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaPlacozoaHoilungiahongkongensis_4580249__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaRotiferaBrachionusplicatilis_5229975__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaPoriferaAmphimedonqueenslandica_4675108__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	MetazoaPoriferaEphydatiamuelleri_4909048__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
MetazoaCnidariaMyxozoaThelohanelluskitauei_3359343__DGAT1_MOUSE_Diacylglycerol_O-acyltransferase_1_OS_	ChoanoflagellataEP00050Salpingoecakvevrii_11191780__DGAT1_RAT_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
GlaucophytaEP00276Gloeochaetewittrockiana_13499831__DAT1B_SOYBN_Diacylglycerol_O-acyltransferase_1B_OS_	HeteroloboseaEP00761Pharyngomonaskirbyi_14488777__DGAT1_ARATH_Diacylglycerol_O-acyltransferase_1_OS_	1.0	S	0.0
RhodophytaGaldieriasulphurariaUP000030680_23117956__ARE2_SACU7_Sterol_O-acyltransferase_2_OS_	RhodophytaGaldieriasulphurariaUP000030680_23116056__AREH1_SCHPO_Probable_sterol_O-acyltransferase_1_OS_	1.0	D	1.0
AlveolataEP00333Tetrahymenathermophila_75336__AREH1_SCHPO_Probable_sterol_O-acyltransferase_1_OS_	AlveolataEP00333Tetrahymenathermophila_80462__AREH1_SCHPO_Probable_sterol_O-acyltransferase_1_OS_	1.0	D	1.0
FilastreaCapsasporaowczarzakiUP000008743_12984776__AREH2_SCHPO_Probable_sterol_O-acyltransferase_2_OS_	CollodictyonidaeEP00002Diphylleiarotans_11642752__ARE2_CANAX_Sterol_O-acyltransferase_2_OS_	1.0	S	0.0
FilastreaCapsasporaowczarzakiUP000008743_12984776__AREH2_SCHPO_Probable_sterol_O-acyltransferase_2_OS_	TelonemiaP00656Telonemasubtile_26511821__ARE2_CANAX_Sterol_O-acyltransferase_2_OS_	1.0	S	0.0
FilastreaCapsasporaowczarzakiUP000008743_12984776__AREH2_SCHPO_Probable_sterol_O-acyltransferase_2_OS_	CollodictyonidaeEP00002Diphylleiarotans_11642755__ARE2_CANAX_Sterol_O-acyltransferase_2_OS_	1.0	S	0.0
FilastreaCapsasporaowczarzakiUP000008743_12984776__AREH2_SCHPO_Probable_sterol_O-acyltransferase_2_OS_	CollodictyonidaeEP00002Diphylleiarotans_11642749__DAT1B_SOYBN_Diacylglycerol_O-acyltransferase_1B_OS_	1.0	S	0.0
FilastreaCapsasporaowczarzakiUP000008743_12984776__AREH2_SCHPO_Probable_sterol_O-acyltransferase_2_OS_	TelonemiaP00656Telonemasubtile_26511820__ARE2_CANAX_Sterol_O-acyltransferase_2_OS_	1.0	S	0.0
FilastreaCapsasporaowczarzakiUP000008743_12984776__AREH2_SCHPO_Probable_sterol_O-acyltransferase_2_OS_	FungiEP00150Ustilagomaydis_13256582__AREH1_SCHPO_Probable_sterol_O-acyltransferase_1_OS_	1.0	S	0.0
FilastreaCapsasporaowczarzakiUP000008743_12984776__AREH2_SCHPO_Probable_sterol_O-acyltransferase_2_OS_	FungiSpizellomycespunctatusUP000053201_13453645__AREH1_SCHPO_Probable_sterol_O-acyltransferase_1_OS_	1.0	S	0.0
FilastreaCapsasporaowczarzakiUP000008743_12984776__AREH2_SCHPO_Probable_sterol_O-acyltransferase_2_OS_	StramenopilesPhytophthorainfestansUP000006643_26377687__ARE2_SACU7_Sterol_O-acyltransferase_2_OS_	1.0	S	0.0
FilastreaCapsasporaowczarzakiUP000008743_12984776__AREH2_SCHPO_Probable_sterol_O-acyltransferase_2_OS_	IchthyosporeaEP00123Amoebidiumparasiticum_14559664__ARE2_SACU7_Sterol_O-acyltransferase_2_OS_	1.0	S	0.0
FilastreaCapsasporaowczarzakiUP000008743_12984776__AREH2_SCHPO_Probable_sterol_O-acyltransferase_2_OS_	CentroplasthelidaEP00300ChoanocystisspHF7_5627063__AREH2_SCHPO_Probable_sterol_O-acyltransferase_2_OS_	1.0	S	0.0
FilastreaCapsasporaowczarzakiUP000008743_12984776__AREH2_SCHPO_Probable_sterol_O-acyltransferase_2_OS_	CollodictyonidaeEP00002Diphylleiarotans_11642751__DAT1C_SOYBN_Diacylglycerol_O-acyltransferase_1C_OS_	1.0	S	0.0
FilastreaCapsasporaowczarzakiUP000008743_12984776__AREH2_SCHPO_Probable_sterol_O-acyltransferase_2_OS_	FungiMortierellaelongataUP000078512_13383038__AREH1_SCHPO_Probable_sterol_O-acyltransferase_1_OS_	1.0	S	0.0
FilastreaCapsasporaowczarzakiUP000008743_12984776__AREH2_SCHPO_Probable_sterol_O-acyltransferase_2_OS_	CollodictyonidaeEP00002Diphylleiarotans_11642754__DAT1C_SOYBN_Diacylglycerol_O-acyltransferase_1C_OS_	1.0	S	0.0
FilastreaCapsasporaowczarzakiUP000008743_12984776__AREH2_SCHPO_Probable_sterol_O-acyltransferase_2_OS_	FungiSaccharomycescerevisiaeUP000002311_13446240__ARE1_YEAST_Sterol_O-acyltransferase_1_OS_	1.0	S	0.0
FilastreaCapsasporaowczarzakiUP000008743_12984776__AREH2_SCHPO_Probable_sterol_O-acyltransferase_2_OS_	CollodictyonidaeEP00002Diphylleiarotans_11642750__DAT1C_SOYBN_Diacylglycerol_O-acyltransferase_1C_OS_	1.0	S	0.0
FilastreaCapsasporaowczarzakiUP000008743_12984776__AREH2_SCHPO_Probable_sterol_O-acyltransferase_2_OS_	FungiRhizopusmicrosporusUP000242254_13434296__AREH1_SCHPO_Probable_sterol_O-acyltransferase_1_OS_	1.0	S	0.0
FilastreaCapsasporaowczarzakiUP000008743_12984776__AREH2_SCHPO_Probable_sterol_O-acyltransferase_2_OS_	ChoanoflagellataEP00040Diaphanoecagrandis_10910441__ARE2_CANAX_Sterol_O-acyltransferase_2_OS_	1.0	S	0.0
FilastreaCapsasporaowczarzakiUP000008743_12984776__AREH2_SCHPO_Probable_sterol_O-acyltransferase_2_OS_	FungiFusariumoxysporumUP000002489_13354115__ARE2_CANAX_Sterol_O-acyltransferase_2_OS_	1.0	S	0.0
FilastreaCapsasporaowczarzakiUP000008743_12984776__AREH2_SCHPO_Probable_sterol_O-acyltransferase_2_OS_	RotosphaeridaEP00160Parvulariaatlantis_23167332__AREH2_SCHPO_Probable_sterol_O-acyltransferase_2_OS_	1.0	S	0.0
FilastreaCapsasporaowczarzakiUP000008743_12984776__AREH2_SCHPO_Probable_sterol_O-acyltransferase_2_OS_	RigifilidaEP00004Rigifilaramosa_23132564__AREH1_SCHPO_Probable_sterol_O-acyltransferase_1_OS_	1.0	S	0.0
FilastreaCapsasporaowczarzakiUP000008743_12984776__AREH2_SCHPO_Probable_sterol_O-acyltransferase_2_OS_	HaptophytaEP00319Phaeocystisglobosa_14053193__AREH2_SCHPO_Probable_sterol_O-acyltransferase_2_OS_	1.0	S	0.0
FilastreaCapsasporaowczarzakiUP000008743_12984776__AREH2_SCHPO_Probable_sterol_O-acyltransferase_2_OS_	FungiFusariumoxysporumUP000002489_13356715__ARE2_CANAX_Sterol_O-acyltransferase_2_OS_	1.0	S	0.0
FilastreaCapsasporaowczarzakiUP000008743_12984776__AREH2_SCHPO_Probable_sterol_O-acyltransferase_2_OS_	FungiSaccharomycescerevisiaeUP000002311_13449006__ARE2_YEAST_Sterol_O-acyltransferase_2_OS_	1.0	S	0.0
FilastreaCapsasporaowczarzakiUP000008743_12984776__AREH2_SCHPO_Probable_sterol_O-acyltransferase_2_OS_	CollodictyonidaeEP00002Diphylleiarotans_11642753__ARE2_CANAX_Sterol_O-acyltransferase_2_OS_	1.0	S	0.0
PluriformeaEP00127Corallochytriumlimacisporum_21623487__ARE2_CANAX_Sterol_O-acyltransferase_2_OS_	CollodictyonidaeEP00002Diphylleiarotans_11642752__ARE2_CANAX_Sterol_O-acyltransferase_2_OS_	1.0	S	0.0
PluriformeaEP00127Corallochytriumlimacisporum_21623487__ARE2_CANAX_Sterol_O-acyltransferase_2_OS_	TelonemiaP00656Telonemasubtile_26511821__ARE2_CANAX_Sterol_O-acyltransferase_2_OS_	1.0	S	0.0
PluriformeaEP00127Corallochytriumlimacisporum_21623487__ARE2_CANAX_Sterol_O-acyltransferase_2_OS_	CollodictyonidaeEP00002Diphylleiarotans_11642755__ARE2_CANAX_Sterol_O-acyltransferase_2_OS_	1.0	S	0.0
PluriformeaEP00127Corallochytriumlimacisporum_21623487__ARE2_CANAX_Sterol_O-acyltransferase_2_OS_	CollodictyonidaeEP00002Diphylleiarotans_11642749__DAT1B_SOYBN_Diacylglycerol_O-acyltransferase_1B_OS_	1.0	S	0.0
PluriformeaEP00127Corallochytriumlimacisporum_21623487__ARE2_CANAX_Sterol_O-acyltransferase_2_OS_	TelonemiaP00656Telonemasubtile_26511820__ARE2_CANAX_Sterol_O-acyltransferase_2_OS_	1.0	S	0.0
PluriformeaEP00127Corallochytriumlimacisporum_21623487__ARE2_CANAX_Sterol_O-acyltransferase_2_OS_	FungiEP00150Ustilagomaydis_13256582__AREH1_SCHPO_Probable_sterol_O-acyltransferase_1_OS_	1.0	S	0.0
PluriformeaEP00127Corallochytriumlimacisporum_21623487__ARE2_CANAX_Sterol_O-acyltransferase_2_OS_	FungiSpizellomycespunctatusUP000053201_13453645__AREH1_SCHPO_Probable_sterol_O-acyltransferase_1_OS_	1.0	S	0.0
PluriformeaEP00127Corallochytriumlimacisporum_21623487__ARE2_CANAX_Sterol_O-acyltransferase_2_OS_	StramenopilesPhytophthorainfestansUP000006643_26377687__ARE2_SACU7_Sterol_O-acyltransferase_2_OS_	1.0	S	0.0
PluriformeaEP00127Corallochytriumlimacisporum_21623487__ARE2_CANAX_Sterol_O-acyltransferase_2_OS_	IchthyosporeaEP00123Amoebidiumparasiticum_14559664__ARE2_SACU7_Sterol_O-acyltransferase_2_OS_	1.0	S	0.0
PluriformeaEP00127Corallochytriumlimacisporum_21623487__ARE2_CANAX_Sterol_O-acyltransferase_2_OS_	CentroplasthelidaEP00300ChoanocystisspHF7_5627063__AREH2_SCHPO_Probable_sterol_O-acyltransferase_2_OS_	1.0	S	0.0
PluriformeaEP00127Corallochytriumlimacisporum_21623487__ARE2_CANAX_Sterol_O-acyltransferase_2_OS_	CollodictyonidaeEP00002Diphylleiarotans_11642751__DAT1C_SOYBN_Diacylglycerol_O-acyltransferase_1C_OS_	1.0	S	0.0
PluriformeaEP00127Corallochytriumlimacisporum_21623487__ARE2_CANAX_Sterol_O-acyltransferase_2_OS_	FungiMortierellaelongataUP000078512_13383038__AREH1_SCHPO_Probable_sterol_O-acyltransferase_1_OS_	1.0	S	0.0
PluriformeaEP00127Corallochytriumlimacisporum_21623487__ARE2_CANAX_Sterol_O-acyltransferase_2_OS_	CollodictyonidaeEP00002Diphylleiarotans_11642754__DAT1C_SOYBN_Diacylglycerol_O-acyltransferase_1C_OS_	1.0	S	0.0
PluriformeaEP00127Corallochytriumlimacisporum_21623487__ARE2_CANAX_Sterol_O-acyltransferase_2_OS_	FungiSaccharomycescerevisiaeUP000002311_13446240__ARE1_YEAST_Sterol_O-acyltransferase_1_OS_	1.0	S	0.0
PluriformeaEP00127Corallochytriumlimacisporum_21623487__ARE2_CANAX_Sterol_O-acyltransferase_2_OS_	CollodictyonidaeEP00002Diphylleiarotans_11642750__DAT1C_SOYBN_Diacylglycerol_O-acyltransferase_1C_OS_	1.0	S	0.0
PluriformeaEP00127Corallochytriumlimacisporum_21623487__ARE2_CANAX_Sterol_O-acyltransferase_2_OS_	FungiRhizopusmicrosporusUP000242254_13434296__AREH1_SCHPO_Probable_sterol_O-acyltransferase_1_OS_	1.0	S	0.0
