gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
IchthyosporeaEP00126Sphaerothecumdestruens_14612613__TSC10_CRYNJ_3-ketodihydrosphingosine_reductase_TSC10_OS_	OG16	1.0		
MalawimonadidaeEP00698Gefionellaokellyi_14689523__DHRS9_HUMAN_Dehydrogenase_reductase_SDR_family_member_9_OS_	OG17	1.0		
FungiSpizellomycespunctatusUP000053201_13455869__RDH7_RAT_Retinol_dehydrogenase_7_OS_	OG17	1.0		
FungiSpizellomycespunctatusUP000053201_13459296__YBBO_ECOLI_Uncharacterized_oxidoreductase_YbbO_OS_	OG18	1.0		
RigifilidaEP00004Rigifilaramosa_23124686__DHRS9_MOUSE_Dehydrogenase_reductase_SDR_family_member_9_OS_	OG18	1.0		
RigifilidaEP00004Rigifilaramosa_23127710__DHRS9_BOVIN_Dehydrogenase_reductase_SDR_family_member_9_OS_	OG18	1.0		
RigifilidaEP00004Rigifilaramosa_23127707__DHRS9_HUMAN_Dehydrogenase_reductase_SDR_family_member_9_OS_	OG18	1.0		
RigifilidaEP00004Rigifilaramosa_23127709__DR9C7_BOVIN_Short-chain_dehydrogenase_reductase_family_9C_member_7_OS_	OG18	1.0		
GlaucophytaEP00276Gloeochaetewittrockiana_13488942__RDH16_MOUSE_Retinol_dehydrogenase_16_OS_	OG18	1.0		
RigifilidaEP00004Rigifilaramosa_23124685__DHRS9_MOUSE_Dehydrogenase_reductase_SDR_family_member_9_OS_	OG18	1.0		
RigifilidaEP00004Rigifilaramosa_23124687__H17B6_BOVIN_17-beta-hydroxysteroid_dehydrogenase_type_6_OS_	OG18	1.0		
RigifilidaEP00004Rigifilaramosa_23127704__DHRS9_HUMAN_Dehydrogenase_reductase_SDR_family_member_9_OS_	OG18	1.0		
MetazoaAnnelidaEP00103Capitellateleta_68355__YBBO_ECOLI_Uncharacterized_oxidoreductase_YbbO_OS_	OG18	1.0		
RhodelphisEP00736Rhodelphismarinus_22804569__RDH16_MOUSE_Retinol_dehydrogenase_16_OS_	OG19	1.0		
ChoanoflagellataEP00047Mylnosigafluctuans_11135304__RDH7_RAT_Retinol_dehydrogenase_7_OS_	OG19	1.0		
ChoanoflagellataEP00047Mylnosigafluctuans_11120229__RDH16_RAT_Retinol_dehydrogenase_16_OS_	OG19	1.0		
ChloroplastidaChlamydomonasreinhardtiiUP000006906_6361740__BDH_RAT_D-beta-hydroxybutyrate_dehydrogenase__mitochondrial_OS_	OG20	1.0		
MalawimonadidaeEP00698Gefionellaokellyi_14709950__RDH16_HUMAN_Retinol_dehydrogenase_16_OS_	OG20	1.0		
ChoanoflagellataEP00037Helgoecanana_10796548__BDH_RAT_D-beta-hydroxybutyrate_dehydrogenase__mitochondrial_OS_	OG20	1.0		
MalawimonadidaeEP00698Gefionellaokellyi_14709949__RDH16_HUMAN_Retinol_dehydrogenase_16_OS_	OG20	1.0		
MalawimonadidaeEP00698Gefionellaokellyi_14709951__RDH16_HUMAN_Retinol_dehydrogenase_16_OS_	OG20	1.0		
ChoanoflagellataEP00035Acanthoecaspectabilis_10746480__RDH16_RAT_Retinol_dehydrogenase_16_OS_	OG20	1.0		
ChoanoflagellateaMonosigabrevicollisUP000001357_11431503__RDH16_HUMAN_Retinol_dehydrogenase_16_OS_	OG20	1.0		
ChoanoflagellataEP00035Acanthoecaspectabilis_10726134__RDH7_MOUSE_Retinol_dehydrogenase_7_OS_	OG20	1.0		
TelonemiaP00656Telonemasubtile_26562835__H17B6_BOVIN_17-beta-hydroxysteroid_dehydrogenase_type_6_OS_	OG20	1.0		
MalawimonadidaeEP00698Gefionellaokellyi_14692153__H17B6_BOVIN_17-beta-hydroxysteroid_dehydrogenase_type_6_OS_	OG20	1.0		
RigifilidaEP00004Rigifilaramosa_23141975__DHRS9_MOUSE_Dehydrogenase_reductase_SDR_family_member_9_OS_	OG20	1.0		
HaptophytaEP00319Phaeocystisglobosa_14065712__RDH7_RAT_Retinol_dehydrogenase_7_OS_	OG20	1.0		
ChoanoflagellataEP00035Acanthoecaspectabilis_10726136__RDH7_RAT_Retinol_dehydrogenase_7_OS_	OG20	1.0		
ChoanoflagellataEP00037Helgoecanana_10803465__YBBO_ECOLI_Uncharacterized_oxidoreductase_YbbO_OS_	OG20	1.0		
ChoanoflagellateaMonosigabrevicollisUP000001357_11430772__ILVD2_STAS1_Dihydroxy-acid_dehydratase_2_OS_	OG20	1.0		
TelonemiaP00656Telonemasubtile_26562837__H17B6_BOVIN_17-beta-hydroxysteroid_dehydrogenase_type_6_OS_	OG20	1.0		
ChoanoflagellataEP00037Helgoecanana_10797937__H17B6_BOVIN_17-beta-hydroxysteroid_dehydrogenase_type_6_OS_	OG20	1.0		
ChoanoflagellataEP00045Choanoecaperplexa_11092981__H17B6_BOVIN_17-beta-hydroxysteroid_dehydrogenase_type_6_OS_	OG20	1.0		
ChoanoflagellataEP00050Salpingoecakvevrii_11189663__RDH16_RAT_Retinol_dehydrogenase_16_OS_	OG20	1.0		
ChoanoflagellataEP00050Salpingoecakvevrii_11189662__RDH16_RAT_Retinol_dehydrogenase_16_OS_	OG20	1.0		
ChoanoflagellataEP00047Mylnosigafluctuans_11121557__VDLC_HELPY_Probable_short-chain_type_dehydrogenase_reductase_VdlC_OS_	OG20	1.0		
ChoanoflagellataEP00040Diaphanoecagrandis_10887582__YBBO_ECOLI_Uncharacterized_oxidoreductase_YbbO_OS_	OG20	1.0		
TelonemiaP00656Telonemasubtile_26562836__H17B6_BOVIN_17-beta-hydroxysteroid_dehydrogenase_type_6_OS_	OG20	1.0		
ChoanoflagellataEP00035Acanthoecaspectabilis_10716570__H17B6_BOVIN_17-beta-hydroxysteroid_dehydrogenase_type_6_OS_	OG20	1.0		
ChoanoflagellataEP00035Acanthoecaspectabilis_10726135__RDH7_RAT_Retinol_dehydrogenase_7_OS_	OG20	1.0		
ChoanoflagellataEP00045Choanoecaperplexa_11092979__H17B6_BOVIN_17-beta-hydroxysteroid_dehydrogenase_type_6_OS_	OG20	1.0		
ChoanoflagellataEP00035Acanthoecaspectabilis_10740854__YBBO_ECOLI_Uncharacterized_oxidoreductase_YbbO_OS_	OG20	1.0		
ChoanoflagellataEP00035Acanthoecaspectabilis_10745871__RDH7_RAT_Retinol_dehydrogenase_7_OS_	OG20	1.0		
ChoanoflagellataEP00050Salpingoecakvevrii_11198727__BDH_RAT_D-beta-hydroxybutyrate_dehydrogenase__mitochondrial_OS_	OG20	1.0		
ChoanoflagellataEP00035Acanthoecaspectabilis_10754999__BDH_RAT_D-beta-hydroxybutyrate_dehydrogenase__mitochondrial_OS_	OG20	1.0		
HaptophytaEP00319Phaeocystisglobosa_14074816__BDH_MOUSE_D-beta-hydroxybutyrate_dehydrogenase__mitochondrial_OS_	OG20	1.0		
ChoanoflagellataEP00037Helgoecanana_10804693__RDH16_RAT_Retinol_dehydrogenase_16_OS_	OG20	1.0		
PluriformeaEP00127Corallochytriumlimacisporum_21622121__RDH7_RAT_Retinol_dehydrogenase_7_OS_	OG21	1.0		
FungiMortierellaelongataUP000078512_13383721__RDH16_HUMAN_Retinol_dehydrogenase_16_OS_	OG21	1.0		
FungiSpizellomycespunctatusUP000053201_13456628__RDH5_HUMAN_Retinol_dehydrogenase_5_OS_	OG21	1.0		
FungiMortierellaelongataUP000078512_13382929__RDH16_HUMAN_Retinol_dehydrogenase_16_OS_	OG21	1.0		
RotosphaeridaFonticulaalbaUP000030693_23193135__DHRS9_HUMAN_Dehydrogenase_reductase_SDR_family_member_9_OS_	OG21	1.0		
MetazoaArthropodaEP00090Calanusglacialis_715647__BDH_MOUSE_D-beta-hydroxybutyrate_dehydrogenase__mitochondrial_OS_	OG21	1.0		
RotosphaeridaEP00160Parvulariaatlantis_23155497__RDH7_RAT_Retinol_dehydrogenase_7_OS_	OG21	1.0		
FungiMortierellaelongataUP000078512_13382435__RDH16_HUMAN_Retinol_dehydrogenase_16_OS_	OG21	1.0		
RotosphaeridaEP00160Parvulariaatlantis_23158626__DR9C7_HUMAN_Short-chain_dehydrogenase_reductase_family_9C_member_7_OS_	OG21	1.0		
FungiMortierellaelongataUP000078512_13383844__RDH16_HUMAN_Retinol_dehydrogenase_16_OS_	OG21	1.0		
FungiMortierellaelongataUP000078512_13383718__DHI2_MOUSE_Corticosteroid_11-beta-dehydrogenase_isozyme_2_OS_	OG21	1.0		
PluriformeaEP00127Corallochytriumlimacisporum_21622120__BDH_MOUSE_D-beta-hydroxybutyrate_dehydrogenase__mitochondrial_OS_	OG21	1.0		
PluriformeaEP00127Corallochytriumlimacisporum_21620850__RDH16_HUMAN_Retinol_dehydrogenase_16_OS_	OG21	1.0		
PluriformeaEP00127Corallochytriumlimacisporum_21622119__RDH16_MOUSE_Retinol_dehydrogenase_16_OS_	OG21	1.0		
MetazoaArthropodaEP00090Calanusglacialis_698336__FABG_THEMA_3-oxoacyl-_acyl-carrier-protein__reductase_FabG_OS_	OG22	1.0		
AlveolataEP00742ColponemidiaspColp10_4274646__BZRD_BACCE_Benzil_reductase___S_-benzoin_forming__OS_	OG22	1.0		
CollodictyonidaeEP00002Diphylleiarotans_11668758__BZRD_BACCE_Benzil_reductase___S_-benzoin_forming__OS_	OG22	1.0		
AlveolataEP00742ColponemidiaspColp10_4280826__HETN_NOSS1_Ketoacyl_reductase_HetN_OS_	OG22	1.0		
PluriformeaEP00127Corallochytriumlimacisporum_21622307__BZRD_BACCE_Benzil_reductase___S_-benzoin_forming__OS_	OG22	1.0		
IchthyosporeaEP00123Amoebidiumparasiticum_14565498__Y1570_MYCBO_Uncharacterized_oxidoreductase_Mb1570_OS_	OG22	1.0		
AlveolataEP00742ColponemidiaspColp10_4276747__BZRD_BACCE_Benzil_reductase___S_-benzoin_forming__OS_	OG22	1.0		
IchthyosporeaEP00123Amoebidiumparasiticum_14551427__ACR1_ACIAD_Fatty_acyl-CoA_reductase_OS_	OG22	1.0		
IchthyosporeaEP00123Amoebidiumparasiticum_14565497__ACR1_ACIAD_Fatty_acyl-CoA_reductase_OS_	OG22	1.0		
MetazoaPoriferaEphydatiamuelleri_4921579__DHRS7_HUMAN_Dehydrogenase_reductase_SDR_family_member_7_OS_	OG22	1.0		
FungiSaccharomycescerevisiaeUP000002311_13450017__TDA5_YEAST_Uncharacterized_oxidoreductase_TDA5_OS_	OG22	1.0		
MetazoaEchinodermataAcanthasterplanci_3800550__PGDH_MACFA_15-hydroxyprostaglandin_dehydrogenase__NAD_____OS_	OG22	1.0		
RhizariaEP00473Plasmodiophorabrassicae_22119991__BZRD_BACCE_Benzil_reductase___S_-benzoin_forming__OS_	OG22	1.0		
MetazoaArthropodaEP00090Calanusglacialis_684422__Y0419_STAS1_Uncharacterized_oxidoreductase_SSP0419_OS_	OG22	1.0		
FungiEP00150Ustilagomaydis_13251119__DHB13_HUMAN_17-beta-hydroxysteroid_dehydrogenase_13_OS_	OG22	1.0		
MetazoaArthropodaEP00090Calanusglacialis_717561__Y0419_STAS1_Uncharacterized_oxidoreductase_SSP0419_OS_	OG22	1.0		
MetazoaArthropodaEP00090Calanusglacialis_717559__Y0419_STAS1_Uncharacterized_oxidoreductase_SSP0419_OS_	OG22	1.0		
RigifilidaEP00004Rigifilaramosa_23143586__H17B6_HUMAN_17-beta-hydroxysteroid_dehydrogenase_type_6_OS_	OG23	1.0		
RigifilidaEP00004Rigifilaramosa_23143587__RDH7_RAT_Retinol_dehydrogenase_7_OS_	OG23	1.0		
FungiEP00150Ustilagomaydis_13254975__CPNA_COMS9_Cyclopentanol_dehydrogenase_OS_	OG24	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2813561__UBE2O_HUMAN__E3-independent__E2_ubiquitin-conjugating_enzyme_OS_	OG24	1.0		
MetazoaCtenophoraMnemiopsisleidyi_3723061__DHS3_CAEEL_Protein_dhs-3_OS_	OG24	1.0		
ChoanoflagellataEP00037Helgoecanana_10819144__SDR1_ARATH____-neomenthol_dehydrogenase_OS_	OG24	1.0		
ChoanoflagellataEP00037Helgoecanana_10802628__CBR1_PIG_Carbonyl_reductase__NADPH__1_OS_	OG24	1.0		
AlveolataEP00333Tetrahymenathermophila_80388__CBR1_MOUSE_Carbonyl_reductase__NADPH__1_OS_	OG24	1.0		
MetazoaAnnelidaEP00103Capitellateleta_76875__CBR1_PONAB_Carbonyl_reductase__NADPH__1_OS_	OG24	1.0		
AmoebozoaEP00029Vermamoebavermiformis_5279944__SDR1_ARATH____-neomenthol_dehydrogenase_OS_	OG24	1.0		
ChoanoflagellataEP00035Acanthoecaspectabilis_10748901__CBR1_PIG_Carbonyl_reductase__NADPH__1_OS_	OG24	1.0		
FungiFusariumoxysporumUP000002489_13361041__VIRD_HYPVG_Short-chain_dehydrogenase_virD_OS_	OG24	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4074820__CBR1_MOUSE_Carbonyl_reductase__NADPH__1_OS_	OG24	1.0		
CryptophyceaeEP00290BaffinellaspCCMP2293_12063910__SDR2B_ARATH_Short-chain_dehydrogenase_reductase_2b_OS_	OG24	1.0		
EuglenozoaEP00668Euglenalonga_12405093__CBR1_PIG_Carbonyl_reductase__NADPH__1_OS_	OG24	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2813562__UBE2O_HUMAN__E3-independent__E2_ubiquitin-conjugating_enzyme_OS_	OG24	1.0		
RhodophytaGaldieriasulphurariaUP000030680_23112492__CBR1_MOUSE_Carbonyl_reductase__NADPH__1_OS_	OG24	1.0		
HeteroloboseaEP00761Pharyngomonaskirbyi_14484186__Y2488_STAAC_Uncharacterized_oxidoreductase_SACOL2488_OS_	OG24	1.0		
FungiSaccharomycescerevisiaeUP000002311_13447983__AYR1_YEAST_NADPH-dependent_1-acyldihydroxyacetone_phosphate_reductase_OS_	OG24	1.0		
AlveolataEP00742ColponemidiaspColp10_4271466__CBR1_MOUSE_Carbonyl_reductase__NADPH__1_OS_	OG24	1.0		
CryptophyceaeEP00290BaffinellaspCCMP2293_12060078__CBR3_MOUSE_Carbonyl_reductase__NADPH__3_OS_	OG24	1.0		
AlveolataEP00742ColponemidiaspColp10_4282229__SDR1_ARATH____-neomenthol_dehydrogenase_OS_	OG24	1.0		
JakobidaEP00762Andaluciagodoyi_14655777__BOA17_BOTFB_Oxidoreductase_BOA17_OS_	OG24	1.0		
MetazoaArthropodaEP00090Calanusglacialis_715316__CBR1_MACFA_Carbonyl_reductase__NADPH__1_OS_	OG24	1.0		
EuglenozoaEP00668Euglenalonga_12405094__CBR1_PIG_Carbonyl_reductase__NADPH__1_OS_	OG24	1.0		
MetazoaArthropodaEP00090Calanusglacialis_684054__CBR1_MOUSE_Carbonyl_reductase__NADPH__1_OS_	OG24	1.0		
MetazoaArthropodaEP00090Calanusglacialis_715320__CBR1_MACFA_Carbonyl_reductase__NADPH__1_OS_	OG24	1.0		
ChloroplastidaChlamydomonasreinhardtiiUP000006906_6353640__CBR1_MOUSE_Carbonyl_reductase__NADPH__1_OS_	OG24	1.0		
AlveolataEP00742ColponemidiaspColp10_4272342__H17B6_MOUSE_17-beta-hydroxysteroid_dehydrogenase_type_6_OS_	OG25	1.0		
RigifilidaEP00004Rigifilaramosa_23132740__RDH16_RAT_Retinol_dehydrogenase_16_OS_	OG25	1.0		
RigifilidaEP00004Rigifilaramosa_23132737__RDH16_RAT_Retinol_dehydrogenase_16_OS_	OG25	1.0		
RigifilidaEP00004Rigifilaramosa_23132738__DHRS9_HUMAN_Dehydrogenase_reductase_SDR_family_member_9_OS_	OG25	1.0		
RigifilidaEP00004Rigifilaramosa_23132736__DHRS9_HUMAN_Dehydrogenase_reductase_SDR_family_member_9_OS_	OG25	1.0		
RigifilidaEP00004Rigifilaramosa_23132746__RDH16_RAT_Retinol_dehydrogenase_16_OS_	OG25	1.0		
RotosphaeridaEP00160Parvulariaatlantis_23171069__H17B6_HUMAN_17-beta-hydroxysteroid_dehydrogenase_type_6_OS_	OG25	1.0		
RigifilidaEP00004Rigifilaramosa_23132739__RDH16_RAT_Retinol_dehydrogenase_16_OS_	OG25	1.0		
RigifilidaEP00004Rigifilaramosa_23132741__RDH16_RAT_Retinol_dehydrogenase_16_OS_	OG25	1.0		
IchthyosporeaSphaeroformaarcticaUP000054560_14629572__RDH16_HUMAN_Retinol_dehydrogenase_16_OS_	OG25	1.0		
RotosphaeridaEP00160Parvulariaatlantis_23157463__DR9C7_HUMAN_Short-chain_dehydrogenase_reductase_family_9C_member_7_OS_	OG25	1.0		
IchthyosporeaSphaeroformaarcticaUP000054560_14623307__H17B6_HUMAN_17-beta-hydroxysteroid_dehydrogenase_type_6_OS_	OG25	1.0		
CollodictyonidaeEP00002Diphylleiarotans_11671485__DHRS9_HUMAN_Dehydrogenase_reductase_SDR_family_member_9_OS_	OG25	1.0		
RotosphaeridaEP00160Parvulariaatlantis_23170608__RDH16_RAT_Retinol_dehydrogenase_16_OS_	OG25	1.0		
CollodictyonidaeEP00002Diphylleiarotans_11671487__RDH7_RAT_Retinol_dehydrogenase_7_OS_	OG25	1.0		
CentroplasthelidaEP00300ChoanocystisspHF7_5620225__RDH7_RAT_Retinol_dehydrogenase_7_OS_	OG25	1.0		
RotosphaeridaEP00160Parvulariaatlantis_23169840__DHRS9_HUMAN_Dehydrogenase_reductase_SDR_family_member_9_OS_	OG25	1.0		
RigifilidaEP00004Rigifilaramosa_23132745__RDH16_RAT_Retinol_dehydrogenase_16_OS_	OG25	1.0		
IchthyosporeaSphaeroformaarcticaUP000054560_14628756__RDH16_RAT_Retinol_dehydrogenase_16_OS_	OG25	1.0		
RigifilidaEP00004Rigifilaramosa_23123397__DHRS9_HUMAN_Dehydrogenase_reductase_SDR_family_member_9_OS_	OG25	1.0		
RigifilidaEP00004Rigifilaramosa_23132742__RDH16_RAT_Retinol_dehydrogenase_16_OS_	OG25	1.0		
RigifilidaEP00004Rigifilaramosa_23132744__RDH16_RAT_Retinol_dehydrogenase_16_OS_	OG25	1.0		
CentroplasthelidaEP00300ChoanocystisspHF7_5620478__RDH16_RAT_Retinol_dehydrogenase_16_OS_	OG25	1.0		
RigifilidaEP00004Rigifilaramosa_23123395__H17B6_HUMAN_17-beta-hydroxysteroid_dehydrogenase_type_6_OS_	OG25	1.0		
RigifilidaEP00004Rigifilaramosa_23123396__H17B6_HUMAN_17-beta-hydroxysteroid_dehydrogenase_type_6_OS_	OG25	1.0		
IchthyosporeaEP00123Amoebidiumparasiticum_14552698__DHRS9_HUMAN_Dehydrogenase_reductase_SDR_family_member_9_OS_	OG25	1.0		
RigifilidaEP00004Rigifilaramosa_23132743__RDH16_RAT_Retinol_dehydrogenase_16_OS_	OG25	1.0		
MalawimonadidaeEP00698Gefionellaokellyi_14688579__H17B6_BOVIN_17-beta-hydroxysteroid_dehydrogenase_type_6_OS_	OG25	1.0		
RhodelphisEP00736Rhodelphismarinus_22797944__RDH16_HUMAN_Retinol_dehydrogenase_16_OS_	OG25	1.0		
RhodelphisEP00736Rhodelphismarinus_22805706__DHRS9_MOUSE_Dehydrogenase_reductase_SDR_family_member_9_OS_	OG25	1.0		
MalawimonadidaeEP00698Gefionellaokellyi_14710306__H17B6_RAT_17-beta-hydroxysteroid_dehydrogenase_type_6_OS_	OG25	1.0		
ChloroplastidaChlamydomonasreinhardtiiUP000006906_6364391__WWOX_MOUSE_WW_domain-containing_oxidoreductase_OS_	OG26	1.0		
FilastreaCapsasporaowczarzakiUP000008743_12979381__Y2036_STAES_Uncharacterized_oxidoreductase_SE_2036_OS_	OG26	1.0		
ChoanoflagellataEP00050Salpingoecakvevrii_11200847__KDSR_DICDI_3-ketodihydrosphingosine_reductase_OS_	OG26	1.0		
CollodictyonidaeEP00002Diphylleiarotans_11632564__Y1570_MYCBO_Uncharacterized_oxidoreductase_Mb1570_OS_	OG26	1.0		
AmoebozoaDictyosteliumdiscoideumUP000002195_4934136__Y0419_STAS1_Uncharacterized_oxidoreductase_SSP0419_OS_	OG26	1.0		
EuglenozoaEP00668Euglenalonga_12402013__ACR1_ACIAD_Fatty_acyl-CoA_reductase_OS_	OG26	1.0		
CryptophyceaeEP00290BaffinellaspCCMP2293_12073362__ACR1_ACIAD_Fatty_acyl-CoA_reductase_OS_	OG26	1.0		
IchthyosporeaEP00123Amoebidiumparasiticum_14552521__YQJQ_BACSU_Uncharacterized_oxidoreductase_YqjQ_OS_	OG26	1.0		
AmoebozoaDictyosteliumdiscoideumUP000002195_4934135__YQJQ_BACSU_Uncharacterized_oxidoreductase_YqjQ_OS_	OG26	1.0		
CryptophyceaeGuillardiathetaUP000011087_12260401__DHR11_HUMAN_Dehydrogenase_reductase_SDR_family_member_11_OS_	OG26	1.0		
MetazoaCnidariaGorgoniaventalina_3218969__SADH_MYCTO_Putative_oxidoreductase_SadH_OS_	OG27	1.0		
MetazoaVertebrateDaniorerio_5419610__DHR11_CHICK_Dehydrogenase_reductase_SDR_family_member_11_OS_	OG27	1.0		
CentroplasthelidaEP00300ChoanocystisspHF7_5617355__Y2567_STAAR_Uncharacterized_oxidoreductase_SAR2567_OS_	OG27	1.0		
MetazoaAnnelidaEP00103Capitellateleta_62257__DHR11_CHICK_Dehydrogenase_reductase_SDR_family_member_11_OS_	OG27	1.0		
AmoebozoaEP00007CuneaspBSH02190019_4975754__Y1627_STAS1_Uncharacterized_oxidoreductase_SSP1627_OS_	OG27	1.0		
MetazoaBrachiopodaLingulaunguis_1281421__Y2567_STAAR_Uncharacterized_oxidoreductase_SAR2567_OS_	OG27	1.0		
MetazoaPoriferaAmphimedonqueenslandica_4713369__DHR11_CHICK_Dehydrogenase_reductase_SDR_family_member_11_OS_	OG27	1.0		
MetazoaCnidariaAstreoporasp_3046467__Y2403_STAAW_Uncharacterized_oxidoreductase_MW2403_OS_	OG27	1.0		
AmoebozoaDictyosteliumdiscoideumUP000002195_4924562__YDFG_SALTY_NADP-dependent_3-hydroxy_acid_dehydrogenase_YdfG_OS_	OG27	1.0		
FilastreaCapsasporaowczarzakiUP000008743_12983041__Y1627_STAS1_Uncharacterized_oxidoreductase_SSP1627_OS_	OG27	1.0		
MetazoaUrochordataEP00059Cionaintestinalis_5340243__DHR11_CHICK_Dehydrogenase_reductase_SDR_family_member_11_OS_	OG27	1.0		
AmoebozoaDictyosteliumdiscoideumUP000002195_4929453__Y2403_STAAW_Uncharacterized_oxidoreductase_MW2403_OS_	OG27	1.0		
MetazoaMolluscaEP00106Octopusbimaculoides_4172728__LGRD_BREPA_Linear_gramicidin_synthase_subunit_D_OS_	OG27	1.0		
MetazoaVertebrateMusmusculus_6535677__DHR11_MOUSE_Dehydrogenase_reductase_SDR_family_member_11_OS_	OG27	1.0		
MetazoaBrachiopodaLingulaunguis_1281997__DHR11_CHICK_Dehydrogenase_reductase_SDR_family_member_11_OS_	OG27	1.0		
MetazoaBrachiopodaLingulaunguis_1294225__DHR11_CHICK_Dehydrogenase_reductase_SDR_family_member_11_OS_	OG27	1.0		
MetazoaAnnelidaEP00103Capitellateleta_57655__LGRD_BREPA_Linear_gramicidin_synthase_subunit_D_OS_	OG27	1.0		
MetazoaBrachiopodaLingulaunguis_1281686__Y2403_STAAW_Uncharacterized_oxidoreductase_MW2403_OS_	OG27	1.0		
HeteroloboseaEP00761Pharyngomonaskirbyi_14487853__YM71_YEAST_NADP-dependent_3-hydroxy_acid_dehydrogenase_OS_	OG27	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4067108__DHR11_CHICK_Dehydrogenase_reductase_SDR_family_member_11_OS_	OG27	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2797719__DHR11_CHICK_Dehydrogenase_reductase_SDR_family_member_11_OS_	OG27	1.0		
MetazoaAnnelidaHelobdellarobusta_106386__DHR11_BOVIN_Dehydrogenase_reductase_SDR_family_member_11_OS_	OG27	1.0		
CollodictyonidaeEP00002Diphylleiarotans_11669508__YM71_YEAST_NADP-dependent_3-hydroxy_acid_dehydrogenase_OS_	OG27	1.0		
HaptophytaEP00327Prymnesiumparvum_14293039__YM71_YEAST_NADP-dependent_3-hydroxy_acid_dehydrogenase_OS_	OG27	1.0		
StramenopilesPhytophthorainfestansUP000006643_26373312__Y1627_STAS1_Uncharacterized_oxidoreductase_SSP1627_OS_	OG27	1.0		
FungiRhizopusmicrosporusUP000242254_13435017__YM71_YEAST_NADP-dependent_3-hydroxy_acid_dehydrogenase_OS_	OG27	1.0		
RhodophytaEP00185Porphyridiumpurpureum_23046673__YI13_SCHPO_NADP-dependent_3-hydroxy_acid_dehydrogenase_OS_	OG27	1.0		
MetazoaTardigradaRamazzotiusvarieornatus_5292709__DHR11_CHICK_Dehydrogenase_reductase_SDR_family_member_11_OS_	OG27	1.0		
MetazoaPlacozoaHoilungiahongkongensis_4571986__LGRD_BREPA_Linear_gramicidin_synthase_subunit_D_OS_	OG27	1.0		
MetazoaVertebrateHomosapiens_6461219__DHR11_HUMAN_Dehydrogenase_reductase_SDR_family_member_11_OS_	OG27	1.0		
MetazoaArthropodaEP00090Calanusglacialis_714220__Y0585_STAHJ_Uncharacterized_oxidoreductase_SH0585_OS_	OG27	1.0		
MetazoaCnidariaNematostellavectensis_3391621__Y1627_STAS1_Uncharacterized_oxidoreductase_SSP1627_OS_	OG27	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4072120__LGRD_BREPA_Linear_gramicidin_synthase_subunit_D_OS_	OG27	1.0		
MetazoaPoriferaLeucosoleniacomplicata_4999096__DHR11_CHICK_Dehydrogenase_reductase_SDR_family_member_11_OS_	OG27	1.0		
MetazoaCnidariaFungiascutaria_3201944__Y0419_STAS1_Uncharacterized_oxidoreductase_SSP0419_OS_	OG27	1.0		
MetazoaBrachiopodaLingulaunguis_1281110__Y2403_STAAW_Uncharacterized_oxidoreductase_MW2403_OS_	OG27	1.0		
MetazoaArthropodaEP00090Calanusglacialis_673062__Y2036_STAES_Uncharacterized_oxidoreductase_SE_2036_OS_	OG27	1.0		
MetazoaBrachiopodaLingulaunguis_1289649__DHR11_CHICK_Dehydrogenase_reductase_SDR_family_member_11_OS_	OG27	1.0		
MetazoaArthropodaDrosophilamelanogaster_248257__SDR1_AEDAE_Farnesol_dehydrogenase_OS_	OG27	1.0		
JakobidaEP00762Andaluciagodoyi_14657204__Y1627_STAS1_Uncharacterized_oxidoreductase_SSP1627_OS_	OG27	1.0		
MetazoaArthropodaDrosophilamelanogaster_244796__SDR1_AEDAE_Farnesol_dehydrogenase_OS_	OG27	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3831873__DHR11_CHICK_Dehydrogenase_reductase_SDR_family_member_11_OS_	OG27	1.0		
MetazoaBrachiopodaLingulaunguis_1295109__Y0419_STAS1_Uncharacterized_oxidoreductase_SSP0419_OS_	OG27	1.0		
ApusomonadidaThecamonastrahensUP000054408_5483782__LGRD_BREPA_Linear_gramicidin_synthase_subunit_D_OS_	OG27	1.0		
ChloroplastidaChlamydomonasreinhardtiiUP000006906_6359846__GMK1_ORYSJ_Guanylate_kinase_1_OS_	OG27	1.0		
IchthyosporeaEP00123Amoebidiumparasiticum_14570946__HSD_MYCBO_3-alpha-_or_20-beta_-hydroxysteroid_dehydrogenase_OS_	OG27	1.0		
MetazoaPoriferaEphydatiamuelleri_4907477__DHR11_HUMAN_Dehydrogenase_reductase_SDR_family_member_11_OS_	OG27	1.0		
ChoanoflagellataEP00040Diaphanoecagrandis_10926801__YI13_SCHPO_NADP-dependent_3-hydroxy_acid_dehydrogenase_OS_	OG27	1.0		
IchthyosporeaSphaeroformaarcticaUP000054560_14619864__LGRD_BREPA_Linear_gramicidin_synthase_subunit_D_OS_	OG27	1.0		
MetazoaAnnelidaEP00103Capitellateleta_80655__DHR11_CHICK_Dehydrogenase_reductase_SDR_family_member_11_OS_	OG27	1.0		
