gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
MetazoaVertebrateDaniorerio_5429077__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2813208__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaPoriferaSyconciliatum_5138891__DGAT2_XENLA_Diacylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaVertebrateHomosapiens_6466202__DGAT2_HUMAN_Diacylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaPoriferaLeucosoleniacomplicata_5036680__DGAT2_DICDI_Diacylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaCnidariaGorgoniaventalina_3207590__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaNematodaCaenorhabditiselegans_4322094__MOGT1_BOVIN_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
MetazoaBryozoaBugulaneritina_1812802__MOGT2_HUMAN_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaVertebrateHomosapiens_6461478__DG2L6_HUMAN_Diacylglycerol_O-acyltransferase_2-like_protein_6_OS_	OG16	1.0		
MetazoaCnidariaStylophorapistillata_3684218__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaPoriferaSyconciliatum_5102371__DGAT2_DICDI_Diacylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaAnnelidaHelobdellarobusta_86758__MOGT2_HUMAN_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaBryozoaBugulaneritina_2347256__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaCnidariaMadracisauretenra_3271889__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaNematodaCaenorhabditiselegans_4318027__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaPoriferaLeucosoleniacomplicata_5060781__DGAT2_DICDI_Diacylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaCnidariaClytiahemisphaerica_3093081__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaRotiferaBrachionusplicatilis_5250881__MOGT2_HUMAN_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaVertebrateMusmusculus_6528244__AWAT1_MOUSE_Acyl-CoA_wax_alcohol_acyltransferase_1_OS_	OG16	1.0		
MetazoaCnidariaClytiahemisphaerica_3082610__MOGT2_HUMAN_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaVertebrateHomosapiens_6460741__DG2L7_HUMAN_Putative_diacylglycerol_O-acyltransferase_2-like_protein_DGAT2L7P_OS_	OG16	1.0		
MetazoaCnidariaAstreoporasp_3043827__MOGT3_HUMAN_2-acylglycerol_O-acyltransferase_3_OS_	OG16	1.0		
MetazoaVertebrateMusmusculus_6547080__DGAT2_MOUSE_Diacylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaCnidariaAcroporadigitifera_2928379__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaCnidariaMadracisauretenra_3301646__DGT2A_UMBRA_Diacylglycerol_O-acyltransferase_2A_OS_	OG16	1.0		
MetazoaVertebrateHomosapiens_6459523__MOGT2_HUMAN_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaCnidariaMontastraeacavernosa_3318626__DGT2B_UMBRA_Diacylglycerol_O-acyltransferase_2B_OS_	OG16	1.0		
MetazoaVertebrateDaniorerio_5418952__DGAT2_XENLA_Diacylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaEchinodermataAcanthasterplanci_3785863__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaCnidariaMontastraeacavernosa_3321090__MOG2B_XENLA_2-acylglycerol_O-acyltransferase_2-B_OS_	OG16	1.0		
MetazoaCnidariaAstreoporasp_3030013__MOGT2_XENTR_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaBrachiopodaLingulaunguis_1300870__MOGT1_BOVIN_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
MetazoaNematodaLoaloa_4412862__MOGT1_XENTR_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
MetazoaCnidariaPoritesaustraliensis_3544195__MOGT3_HUMAN_2-acylglycerol_O-acyltransferase_3_OS_	OG16	1.0		
MetazoaUrochordataEP00059Cionaintestinalis_5335503__MOGT1_BOVIN_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
MetazoaCnidariaAnthopleuraelegantissima_2998739__DGT2A_UMBRA_Diacylglycerol_O-acyltransferase_2A_OS_	OG16	1.0		
MetazoaNematodaCaenorhabditiselegans_4323774__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaCnidariaMadracisauretenra_3283430__MOGT2_MOUSE_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaCnidariaAcroporadigitifera_2943444__MOGT2_MOUSE_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaMolluscaLottiagigantea_4217411__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaCnidariaGorgoniaventalina_3207617__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaCnidariaStylophorapistillata_3683548__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaCnidariaFungiascutaria_3204270__MOGT2_HUMAN_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaMolluscaEP00106Octopusbimaculoides_4175253__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaBryozoaBugulaneritina_2270848__MOGT1_XENTR_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
MetazoaCnidariaMontastraeacavernosa_3323651__MOGT3_HUMAN_2-acylglycerol_O-acyltransferase_3_OS_	OG16	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3809747__DG2L6_BOVIN_Diacylglycerol_O-acyltransferase_2-like_protein_6_OS_	OG16	1.0		
MetazoaTardigradaRamazzotiusvarieornatus_5291789__MOGT3_HUMAN_2-acylglycerol_O-acyltransferase_3_OS_	OG16	1.0		
MetazoaCnidariaAcroporadigitifera_2928378__MOGT1_BOVIN_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
MetazoaVertebrateEptatretusburgeri_6392737__DGAT2_BOVIN_Diacylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaCnidariaAnthopleuraelegantissima_3014319__MOGT2_HUMAN_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaVertebrateMusmusculus_6544449__MOGT1_MOUSE_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
MetazoaVertebrateMusmusculus_6538073__AWAT2_MOUSE_Acyl-CoA_wax_alcohol_acyltransferase_2_OS_	OG16	1.0		
MetazoaBryozoaBugulaneritina_1816768__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaCnidariaAureliaGenome_3048622__MOGT1_BOVIN_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
MetazoaCnidariaAureliaGenome_3052745__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaCnidariaPoritesaustraliensis_3550605__MOGT2_XENTR_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaVertebrateDaniorerio_5431587__DGAT2_DANRE_Diacylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaTardigradaRamazzotiusvarieornatus_5292180__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaCnidariaFungiascutaria_3204263__MOGT2_MOUSE_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4074210__MOGT1_XENTR_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
MetazoaVertebrateHomosapiens_6459797__AWAT1_HUMAN_Acyl-CoA_wax_alcohol_acyltransferase_1_OS_	OG16	1.0		
MetazoaCnidariaStylophorapistillata_3668883__MOGT2_MOUSE_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaArthropodaEP00090Calanusglacialis_691125__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaPoriferaSyconciliatum_5126725__MOGT2_MOUSE_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaPlacozoaHoilungiahongkongensis_4576377__MOGT1_BOVIN_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
MetazoaCnidariaNematostellavectensis_3384949__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaCnidariaFungiascutaria_3205662__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaCnidariaMadracisauretenra_3300812__DGT2B_UMBRA_Diacylglycerol_O-acyltransferase_2B_OS_	OG16	1.0		
MetazoaCnidariaNematostellavectensis_3377587__MOGT1_XENTR_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
MetazoaMolluscaEP00106Octopusbimaculoides_4174116__MOGT1_BOVIN_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
MetazoaPlacozoaHoilungiahongkongensis_4576375__MOGT1_BOVIN_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
MetazoaArthropodaEP00090Calanusglacialis_691127__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaVertebrateHomosapiens_6466201__MOGT1_HUMAN_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
MetazoaCnidariaMontastraeacavernosa_3333028__DGT2B_UMBRA_Diacylglycerol_O-acyltransferase_2B_OS_	OG16	1.0		
MetazoaCnidariaNematostellavectensis_3379916__MOGT2_MOUSE_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaVertebrateMusmusculus_6528243__DG2L6_MOUSE_Diacylglycerol_O-acyltransferase_2-like_protein_6_OS_	OG16	1.0		
MetazoaCnidariaNematostellavectensis_3384724__MOGT2_MOUSE_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaNematodaCaenorhabditiselegans_4309023__MOGT1_XENTR_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
MetazoaEchinodermataAcanthasterplanci_3785857__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaAnnelidaEP00103Capitellateleta_61698__MOGT2_XENTR_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaCnidariaHydramagnapapillata_3241215__MOG2B_XENLA_2-acylglycerol_O-acyltransferase_2-B_OS_	OG16	1.0		
MetazoaBrachiopodaLingulaunguis_1298586__MOGT1_BOVIN_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
MetazoaArthropodaEP00090Calanusglacialis_691129__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaCnidariaStylophorapistillata_3684312__MOGT1_BOVIN_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
MetazoaCnidariaPoritesaustraliensis_3549764__DGAT2_XENTR_Diacylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaEchinodermataAcanthasterplanci_3785838__MOGT2_HUMAN_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaCnidariaStylophorapistillata_3661675__DGAT2_DANRE_Diacylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaVertebrateMusmusculus_6539639__MOGT2_MOUSE_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaVertebrateEptatretusburgeri_6399029__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaCnidariaMontastraeacavernosa_3346644__MOGT1_BOVIN_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
MetazoaPlacozoaEP00114TrichoplaxspH2_4514883__MOGT1_BOVIN_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
MetazoaCnidariaAstreoporasp_3045760__MOGT1_BOVIN_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
MetazoaBryozoaBugulaneritina_2531603__DGAT2_XENTR_Diacylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaAcoelaHofsteniamiamia_18495__MOGT1_XENTR_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
MetazoaCnidariaAnthopleuraelegantissima_3021610__MOGT1_BOVIN_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
MetazoaCnidariaPoritesaustraliensis_3541725__MOGT1_BOVIN_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
MetazoaVertebrateHomosapiens_6460687__AWAT2_HUMAN_Acyl-CoA_wax_alcohol_acyltransferase_2_OS_	OG16	1.0		
MetazoaCnidariaMontastraeacavernosa_3321807__AWAT1_MOUSE_Acyl-CoA_wax_alcohol_acyltransferase_1_OS_	OG16	1.0		
MetazoaPoriferaLeucosoleniacomplicata_4973328__MOGT2_MOUSE_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaCnidariaAnthopleuraelegantissima_3021810__MOGT2_HUMAN_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaCnidariaHydramagnapapillata_3256261__MOGT1_BOVIN_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
MetazoaCnidariaNematostellavectensis_3382404__MOGT2_HUMAN_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaAcoelaHofsteniamiamia_22411__MOGT2_XENTR_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaArthropodaEP00090Calanusglacialis_707667__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaCnidariaAcroporadigitifera_2928365__DG2L6_HUMAN_Diacylglycerol_O-acyltransferase_2-like_protein_6_OS_	OG16	1.0		
MetazoaVertebrateHomosapiens_6462288__MOGT3_HUMAN_2-acylglycerol_O-acyltransferase_3_OS_	OG16	1.0		
MetazoaPoriferaEP00118Oscarellapearsei_4837371__DGAT2_DICDI_Diacylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaArthropodaDaphniapulex_206841__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaMolluscaEP00106Octopusbimaculoides_4175359__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaCnidariaPoritesaustraliensis_3541085__MOGT2_HUMAN_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaVertebrateEptatretusburgeri_6399800__DGAT2_XENTR_Diacylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaCnidariaAnthopleuraelegantissima_3005043__MOGT2_MOUSE_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaTardigradaRamazzotiusvarieornatus_5277259__MOGT2_HUMAN_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaVertebrateEptatretusburgeri_6406105__DGAT2_XENTR_Diacylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaCnidariaHydramagnapapillata_3242930__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaCnidariaFungiascutaria_3202383__MOGT3_HUMAN_2-acylglycerol_O-acyltransferase_3_OS_	OG16	1.0		
MetazoaAnnelidaHelobdellarobusta_101528__MOGT2_HUMAN_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaPlacozoaHoilungiahongkongensis_4576380__MOGT1_HUMAN_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
MetazoaCnidariaMadracisauretenra_3283429__MOGT2_MOUSE_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaVertebrateDaniorerio_5427797__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaCnidariaFungiascutaria_3204843__MOGT1_BOVIN_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
MetazoaCnidariaMontastraeacavernosa_3316577__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
MetazoaTardigradaRamazzotiusvarieornatus_5274816__MOGT2_MOUSE_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaArthropodaEP00090Calanusglacialis_713978__MOGT1_BOVIN_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
MetazoaTardigradaRamazzotiusvarieornatus_5277874__MOGT1_XENTR_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
MetazoaCnidariaAnthopleuraelegantissima_3010085__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
RhodelphisEP00736Rhodelphismarinus_22796324__DGAT2_DICDI_Diacylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
PluriformeaEP00127Corallochytriumlimacisporum_21624068__MOGT1_BOVIN_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
TelonemiaP00656Telonemasubtile_26529441__MOGT1_XENTR_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
FungiMortierellaelongataUP000078512_13383260__DGT2A_UMBRA_Diacylglycerol_O-acyltransferase_2A_OS_	OG16	1.0		
EuglenozoaEP00668Euglenalonga_12435064__MOGT1_XENTR_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
IchthyosporeaEP00126Sphaerothecumdestruens_14608471__DGAT2_DICDI_Diacylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
AlveolataEP00742ColponemidiaspColp10_4272834__DGT2A_UMBRA_Diacylglycerol_O-acyltransferase_2A_OS_	OG16	1.0		
IchthyosporeaSphaeroformaarcticaUP000054560_14623915__DGT2B_UMBRA_Diacylglycerol_O-acyltransferase_2B_OS_	OG16	1.0		
IchthyosporeaEP00123Amoebidiumparasiticum_14569637__DGAT2_DICDI_Diacylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
IchthyosporeaSphaeroformaarcticaUP000054560_14622889__DGT2A_UMBRA_Diacylglycerol_O-acyltransferase_2A_OS_	OG16	1.0		
AmoebozoaEP00029Vermamoebavermiformis_5282369__DGAT2_DICDI_Diacylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
TelonemiaP00656Telonemasubtile_26524069__DGAT2_DICDI_Diacylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
IchthyosporeaSphaeroformaarcticaUP000054560_14625458__DGT2B_UMBRA_Diacylglycerol_O-acyltransferase_2B_OS_	OG16	1.0		
EuglenozoaEP00668Euglenalonga_12426216__DGT2A_UMBRA_Diacylglycerol_O-acyltransferase_2A_OS_	OG16	1.0		
IchthyosporeaEP00126Sphaerothecumdestruens_14608473__DGAT2_DICDI_Diacylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
FungiSpizellomycespunctatusUP000053201_13452004__MOGT1_XENTR_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
FilastreaCapsasporaowczarzakiUP000008743_12984341__DGAT2_DICDI_Diacylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
AlveolataEP00742ColponemidiaspColp10_4277703__DGAT2_DICDI_Diacylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
RigifilidaEP00004Rigifilaramosa_23145671__MOGT2_MOUSE_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
RhizariaEP00473Plasmodiophorabrassicae_22114426__DGAT2_DICDI_Diacylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
FungiEP00150Ustilagomaydis_13254932__DGT2B_UMBRA_Diacylglycerol_O-acyltransferase_2B_OS_	OG16	1.0		
RhizariaEP00473Plasmodiophorabrassicae_22115775__MOGT1_HUMAN_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
FungiRhizopusmicrosporusUP000242254_13437361__DGT2B_UMBRA_Diacylglycerol_O-acyltransferase_2B_OS_	OG16	1.0		
GlaucophytaEP00276Gloeochaetewittrockiana_13482049__DGAT2_DICDI_Diacylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
MetazoaArthropodaDrosophilamelanogaster_245117__DGAT2_DICDI_Diacylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
CentroplasthelidaEP00300ChoanocystisspHF7_5620331__DGT2A_UMBRA_Diacylglycerol_O-acyltransferase_2A_OS_	OG16	1.0		
FungiRhizopusmicrosporusUP000242254_13431706__DGT2B_UMBRA_Diacylglycerol_O-acyltransferase_2B_OS_	OG16	1.0		
IchthyosporeaEP00123Amoebidiumparasiticum_14558444__MOGT1_XENTR_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
EuglenozoaEP00668Euglenalonga_12403540__MOG2B_XENLA_2-acylglycerol_O-acyltransferase_2-B_OS_	OG16	1.0		
MetazoaArthropodaDrosophilamelanogaster_241090__MOGT2_MOUSE_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
AmoebozoaEP00007CuneaspBSH02190019_4981425__DGAT2_DICDI_Diacylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
FungiMortierellaelongataUP000078512_13371825__DGT2A_UMBRA_Diacylglycerol_O-acyltransferase_2A_OS_	OG16	1.0		
AmoebozoaEP00029Vermamoebavermiformis_5281332__DGAT2_DICDI_Diacylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
RhodelphisEP00736Rhodelphismarinus_22807679__MOGT1_BOVIN_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
IchthyosporeaEP00123Amoebidiumparasiticum_14554958__DGAT2_DICDI_Diacylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
EuglenozoaEP00668Euglenalonga_12426217__DGT2A_UMBRA_Diacylglycerol_O-acyltransferase_2A_OS_	OG16	1.0		
FungiSpizellomycespunctatusUP000053201_13458558__DGT2B_UMBRA_Diacylglycerol_O-acyltransferase_2B_OS_	OG16	1.0		
CentroplasthelidaEP00300ChoanocystisspHF7_5620608__DGT2A_UMBRA_Diacylglycerol_O-acyltransferase_2A_OS_	OG16	1.0		
AmoebozoaEP00007CuneaspBSH02190019_4975050__MOGT2_MOUSE_2-acylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
StramenopilesEP00652Aphanomycesastaci_26138205__DGAT2_DICDI_Diacylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
PluriformeaEP00127Corallochytriumlimacisporum_21619440__MOGT1_BOVIN_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
MetazoaArthropodaDrosophilamelanogaster_245008__MOG2A_XENLA_2-acylglycerol_O-acyltransferase_2-A_OS_	OG16	1.0		
AmoebozoaDictyosteliumdiscoideumUP000002195_4926843__DGAT2_DICDI_Diacylglycerol_O-acyltransferase_2_OS_	OG16	1.0		
IchthyosporeaSphaeroformaarcticaUP000054560_14617546__MOGT1_XENTR_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
RotosphaeridaFonticulaalbaUP000030693_23193983__DGT2A_UMBRA_Diacylglycerol_O-acyltransferase_2A_OS_	OG16	1.0		
TelonemiaP00656Telonemasubtile_26529440__MOGT1_XENTR_2-acylglycerol_O-acyltransferase_1_OS_	OG16	1.0		
TelonemiaP00656Telonemasubtile_26537568__DGAT2_RICCO_Diacylglycerol_O-acyltransferase_2_OS_	OG17	1.0		
HaptophytaEP00327Prymnesiumparvum_14303332__MOGT3_HUMAN_2-acylglycerol_O-acyltransferase_3_OS_	OG18	1.0		
PluriformeaEP00127Corallochytriumlimacisporum_21623785__DGAT2_HUMAN_Diacylglycerol_O-acyltransferase_2_OS_	OG19	1.0		
FilastreaCapsasporaowczarzakiUP000008743_12982123__MOG2B_XENLA_2-acylglycerol_O-acyltransferase_2-B_OS_	OG20	1.0		
GlaucophytaEP00276Gloeochaetewittrockiana_13497427__MOGT2_HUMAN_2-acylglycerol_O-acyltransferase_2_OS_	OG21	1.0		
ChloroplastidaEP00738Chloropiconprimus_8604148__DGT2B_UMBRA_Diacylglycerol_O-acyltransferase_2B_OS_	OG22	1.0		
