gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
AmoebozoaDictyosteliumdiscoideumUP000002195_4924921__C508D_DICDI_Probable_cytochrome_P450_508D1_OS_	OG27	1.0		
MetazoaNematodaCaenorhabditiselegans_4309385__CP2BB_CANLF_Cytochrome_P450_2B11_OS_	OG27	1.0		
MetazoaTardigradaRamazzotiusvarieornatus_5291790__CP2J6_MOUSE_Cytochrome_P450_2J6_OS_	OG27	1.0		
MetazoaAcoelaHofsteniamiamia_1104__CP17A_ICTPU_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaMolluscaLottiagigantea_4202856__CP2U1_BOVIN_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaBrachiopodaLingulaunguis_1283291__CP17A_SQUAC_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaCnidariaAureliaGenome_3064996__CP17A_ORYLA_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7458648__F3PH_ARATH_Flavonoid_3_-monooxygenase_OS_	OG27	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7465582__TCMO_SOYBN_Trans-cinnamate_4-monooxygenase_OS_	OG27	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7476460__C78A4_PINRA_Cytochrome_P450_78A4_OS_	OG27	1.0		
MetazoaCnidariaFungiascutaria_3199204__CP17A_SQUAC_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4068173__CP2J6_MOUSE_Cytochrome_P450_2J6_OS_	OG27	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5889810__C71AQ_ARATH_Cytochrome_P450_71A26_OS_	OG27	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3809936__CP2J6_MOUSE_Cytochrome_P450_2J6_OS_	OG27	1.0		
MetazoaUrochordataEP00059Cionaintestinalis_5339800__CP2BJ_MOUSE_Cytochrome_P450_2B19_OS_	OG27	1.0		
MetazoaAnnelidaHelobdellarobusta_86924__CP2U1_HUMAN_Cytochrome_P450_2U1_OS_	OG27	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7474074__C98A1_SORBI_Cytochrome_P450_98A1_OS_	OG27	1.0		
MetazoaCnidariaPoritesaustraliensis_3542240__CP1A1_SPAAU_Cytochrome_P450_1A1_OS_	OG27	1.0		
MetazoaCnidariaAureliaGenome_3068524__CP17A_SQUAC_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3833087__CP2F3_CAPHI_Cytochrome_P450_2F3_OS_	OG27	1.0		
MetazoaBrachiopodaLingulaunguis_1297595__CP2J2_HUMAN_Cytochrome_P450_2J2_OS_	OG27	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2820172__CP18A_DROME_Cytochrome_P450_18a1_OS_	OG27	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2826426__CP2U1_RAT_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaCnidariaMadracisauretenra_3295643__CP1A1_PLEPL_Cytochrome_P450_1A1_OS_	OG27	1.0		
MetazoaBrachiopodaLingulaunguis_1281109__CP2U1_HUMAN_Cytochrome_P450_2U1_OS_	OG27	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7459059__C7A12_PANGI_Cytochrome_P450_CYP736A12_OS_	OG27	1.0		
MetazoaEchinodermataAcanthasterplanci_3784207__CP2J6_MOUSE_Cytochrome_P450_2J6_OS_	OG27	1.0		
MetazoaTardigradaRamazzotiusvarieornatus_5297048__CP2J6_MOUSE_Cytochrome_P450_2J6_OS_	OG27	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3815461__CP2BJ_MOUSE_Cytochrome_P450_2B19_OS_	OG27	1.0		
MetazoaUrochordataEP00059Cionaintestinalis_5348665__CP2CN_RAT_Cytochrome_P450_2C23_OS_	OG27	1.0		
MetazoaVertebrateHomosapiens_6454223__CP21A_HUMAN_Steroid_21-hydroxylase_OS_	OG27	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5884477__C75AK_ARATH_Cytochrome_P450_705A20_OS_	OG27	1.0		
MetazoaBrachiopodaLingulaunguis_1284250__CP2D4_RAT_Cytochrome_P450_2D4_OS_	OG27	1.0		
MetazoaArthropodaEP00090Calanusglacialis_689241__CP2U1_HUMAN_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3832995__CP2J6_MOUSE_Cytochrome_P450_2J6_OS_	OG27	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2826251__CP2U1_HUMAN_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4078881__CP1A5_CHICK_Cytochrome_P450_1A5_OS_	OG27	1.0		
MetazoaEchinodermataAcanthasterplanci_3790387__CP17A_ICTPU_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5869902__C8D11_ARATH_Cytochrome_P450_81D11_OS_	OG27	1.0		
MetazoaAnnelidaEP00103Capitellateleta_64772__CP2J2_HUMAN_Cytochrome_P450_2J2_OS_	OG27	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4053744__CP2U1_MOUSE_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaVertebrateMusmusculus_6532725__CP2A5_MOUSE_Cytochrome_P450_2A5_OS_	OG27	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5885535__C71BJ_ARATH_Cytochrome_P450_71B19_OS_	OG27	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5870639__CYP1_CROXC_Flavonoid_3_-monooxygenase_CYP75B137_OS_	OG27	1.0		
MetazoaPlacozoaHoilungiahongkongensis_4536292__CP17A_ICTPU_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaCnidariaMontastraeacavernosa_3330466__CP1A1_CANLF_Cytochrome_P450_1A1_OS_	OG27	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4069683__CP17A_CHICK_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4053743__CP2U1_MOUSE_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaVertebrateHomosapiens_6454763__CP2C9_HUMAN_Cytochrome_P450_2C9_OS_	OG27	1.0		
MetazoaVertebrateDaniorerio_5418517__CP2F2_MOUSE_Cytochrome_P450_2F2_OS_	OG27	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4056529__CP1A5_CHICK_Cytochrome_P450_1A5_OS_	OG27	1.0		
MetazoaPoriferaLeucosoleniacomplicata_4997268__CP2U1_BOVIN_Cytochrome_P450_2U1_OS_	OG27	1.0		
AmoebozoaDictyosteliumdiscoideumUP000002195_4933904__C5133_DICDI_Probable_cytochrome_P450_513A3_OS_	OG27	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5868279__C71B8_ARATH_Cytochrome_P450_71B8_OS_	OG27	1.0		
MetazoaArthropodaEP00090Calanusglacialis_682015__C15A1_DIPPU_Methyl_farnesoate_epoxidase_OS_	OG27	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3804598__CP2J2_HUMAN_Cytochrome_P450_2J2_OS_	OG27	1.0		
MetazoaMolluscaLottiagigantea_4216223__CP17A_SQUAC_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaVertebrateDaniorerio_5432579__CP2J2_HUMAN_Cytochrome_P450_2J2_OS_	OG27	1.0		
MetazoaBrachiopodaLingulaunguis_1299050__CP1A1_MACMU_Cytochrome_P450_1A1_OS_	OG27	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5869171__C89A2_ARATH_Cytochrome_P450_89A2_OS_	OG27	1.0		
MetazoaAnnelidaEP00103Capitellateleta_85026__CP17A_SQUAC_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3824889__CP1B1_MOUSE_Cytochrome_P450_1B1_OS_	OG27	1.0		
MetazoaCnidariaPoritesaustraliensis_3541490__CP17A_SQUAC_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaMolluscaLottiagigantea_4208338__CP2D9_MOUSE_Cytochrome_P450_2D9_OS_	OG27	1.0		
MetazoaEchinodermataAcanthasterplanci_3801735__CP2U1_BOVIN_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaMolluscaLottiagigantea_4206755__CP17A_ICTPU_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2804513__CP2J2_HUMAN_Cytochrome_P450_2J2_OS_	OG27	1.0		
MetazoaVertebrateHomosapiens_6453994__CP17A_HUMAN_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaVertebrateHomosapiens_6461339__CP2R1_HUMAN_Vitamin_D_25-hydroxylase_OS_	OG27	1.0		
MetazoaAnnelidaHelobdellarobusta_88174__CP2U1_BOVIN_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaAnnelidaEP00103Capitellateleta_60820__CP2U1_BOVIN_Cytochrome_P450_2U1_OS_	OG27	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5890646__C81F4_ARATH_Cytochrome_P450_81F4_OS_	OG27	1.0		
MetazoaCnidariaClytiahemisphaerica_3078120__CP17A_ICTPU_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaCnidariaMadracisauretenra_3303756__CP17A_ICTPU_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5890532__C82C4_ARATH_Xanthotoxin_5-hydroxylase_CYP82C4_OS_	OG27	1.0		
MetazoaVertebrateMusmusculus_6536001__CP2J3_RAT_Cytochrome_P450_2J3_OS_	OG27	1.0		
MetazoaCnidariaNematostellavectensis_3383123__CP2U1_RAT_Cytochrome_P450_2U1_OS_	OG27	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5885531__C71BN_ARATH_Cytochrome_P450_71B23_OS_	OG27	1.0		
AmoebozoaDictyosteliumdiscoideumUP000002195_4926064__C516A_DICDI_Probable_cytochrome_P450_516A1_OS_	OG27	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5884799__C70A2_ARATH_Cytochrome_P450_703A2_OS_	OG27	1.0		
MetazoaEchinodermataAcanthasterplanci_3789380__CP17A_ICTPU_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaCnidariaAcroporadigitifera_2944265__CP1A1_LIMLI_Cytochrome_P450_1A1_OS_	OG27	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2825236__CP2J2_HUMAN_Cytochrome_P450_2J2_OS_	OG27	1.0		
MetazoaEchinodermataAcanthasterplanci_3779154__CP2J6_MOUSE_Cytochrome_P450_2J6_OS_	OG27	1.0		
MetazoaAnnelidaEP00103Capitellateleta_78867__CP17A_ICTPU_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
AmoebozoaDictyosteliumdiscoideumUP000002195_4930340__C513E_DICDI_Probable_cytochrome_P450_513E1_OS_	OG27	1.0		
MetazoaArthropodaDaphniapulex_195093__CP2J2_HUMAN_Cytochrome_P450_2J2_OS_	OG27	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7460848__C7150_PRUMU_Cytochrome_P450_71AU50_OS_	OG27	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3834650__CP2J2_HUMAN_Cytochrome_P450_2J2_OS_	OG27	1.0		
MetazoaBrachiopodaLingulaunguis_1303077__CP2J6_MOUSE_Cytochrome_P450_2J6_OS_	OG27	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2829570__CP2U1_HUMAN_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaBrachiopodaLingulaunguis_1302976__CP2CU_RABIT_Cytochrome_P450_2C30_OS_	OG27	1.0		
MetazoaEchinodermataAcanthasterplanci_3785544__CP2D9_MOUSE_Cytochrome_P450_2D9_OS_	OG27	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5888825__C75AK_ARATH_Cytochrome_P450_705A20_OS_	OG27	1.0		
MetazoaCnidariaStylophorapistillata_3675358__CP17A_ORYLA_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7460674__F3PH_ARATH_Flavonoid_3_-monooxygenase_OS_	OG27	1.0		
MetazoaBrachiopodaLingulaunguis_1302674__CP1A1_MACMU_Cytochrome_P450_1A1_OS_	OG27	1.0		
MetazoaBryozoaBugulaneritina_2428765__CP2U1_BOVIN_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2803225__CP2U1_HUMAN_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaAcoelaHofsteniamiamia_6560__CP2BB_CANLF_Cytochrome_P450_2B11_OS_	OG27	1.0		
MetazoaTardigradaRamazzotiusvarieornatus_5277806__CP2J6_MOUSE_Cytochrome_P450_2J6_OS_	OG27	1.0		
MetazoaEchinodermataAcanthasterplanci_3796317__CP2J6_MOUSE_Cytochrome_P450_2J6_OS_	OG27	1.0		
MetazoaBrachiopodaLingulaunguis_1282983__CP1A1_MESAU_Cytochrome_P450_1A1_OS_	OG27	1.0		
FungiFusariumoxysporumUP000002489_13366240__VIRE_HYPVG_Cytochrome_P450_monooxygenase_virE_OS_	OG27	1.0		
MetazoaCnidariaMontastraeacavernosa_3326921__CP17A_ORYLA_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaMolluscaLottiagigantea_4203522__CP1A1_RAT_Cytochrome_P450_1A1_OS_	OG27	1.0		
MetazoaVertebrateDaniorerio_5426604__CP17A_ORYLA_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4075434__CP1A1_LIMLI_Cytochrome_P450_1A1_OS_	OG27	1.0		
MetazoaCnidariaMadracisauretenra_3303852__CP17A_SQUAC_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaVertebrateHomosapiens_6456699__CP2J2_HUMAN_Cytochrome_P450_2J2_OS_	OG27	1.0		
MetazoaVertebrateMusmusculus_6529471__CP240_MOUSE_Cytochrome_P450_2C40_OS_	OG27	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2822842__CP2U1_RAT_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2817693__CP2U1_HUMAN_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaCnidariaStylophorapistillata_3678998__CP17A_SQUAC_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaUrochordataEP00059Cionaintestinalis_5340298__CP2J6_MOUSE_Cytochrome_P450_2J6_OS_	OG27	1.0		
MetazoaNematodaCaenorhabditiselegans_4318429__CP2BJ_MOUSE_Cytochrome_P450_2B19_OS_	OG27	1.0		
HaptophytaEP00319Phaeocystisglobosa_14054178__C81E8_MEDTR_Cytochrome_P450_81E8_OS_	OG27	1.0		
MetazoaCnidariaGorgoniaventalina_3226056__CP1A2_HUMAN_Cytochrome_P450_1A2_OS_	OG27	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7458623__C7150_PRUMU_Cytochrome_P450_71AU50_OS_	OG27	1.0		
MetazoaCnidariaClytiahemisphaerica_3089092__CP17A_ONCMY_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5884318__C71BV_ARATH_Cytochrome_P450_71B34_OS_	OG27	1.0		
MetazoaArthropodaEP00090Calanusglacialis_677472__C15A1_DIPPU_Methyl_farnesoate_epoxidase_OS_	OG27	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3829423__CP1A1_RAT_Cytochrome_P450_1A1_OS_	OG27	1.0		
MetazoaEchinodermataAcanthasterplanci_3791346__CP2J3_RAT_Cytochrome_P450_2J3_OS_	OG27	1.0		
MetazoaVertebrateDaniorerio_5413978__CP1B1_HUMAN_Cytochrome_P450_1B1_OS_	OG27	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5876160__P6H_ESCCA_Protopine_6-monooxygenase_OS_	OG27	1.0		
MetazoaAnnelidaEP00103Capitellateleta_69727__CP1A1_CANLF_Cytochrome_P450_1A1_OS_	OG27	1.0		
MetazoaAnnelidaEP00103Capitellateleta_54391__CP2BC_RAT_Cytochrome_P450_2B12_OS_	OG27	1.0		
MetazoaCnidariaHydramagnapapillata_3251861__CP2U1_MOUSE_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaNematodaCaenorhabditiselegans_4318453__CP2A9_MESAU_Cytochrome_P450_2A9_OS_	OG27	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5872528__C71B8_ARATH_Cytochrome_P450_71B8_OS_	OG27	1.0		
MetazoaCnidariaFungiascutaria_3192528__CP17A_ORYLA_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaUrochordataEP00059Cionaintestinalis_5342381__CP1B1_MOUSE_Cytochrome_P450_1B1_OS_	OG27	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5886032__C71BF_ARATH_Bifunctional_dihydrocamalexate_synthase_camalexin_synthase_OS_	OG27	1.0		
MetazoaCnidariaNematostellavectensis_3387659__CP1A1_ONCMY_Cytochrome_P450_1A1_OS_	OG27	1.0		
MetazoaUrochordataEP00059Cionaintestinalis_5337898__CP2J6_MOUSE_Cytochrome_P450_2J6_OS_	OG27	1.0		
MetazoaBrachiopodaLingulaunguis_1296815__CP2D3_RAT_Cytochrome_P450_2D3_OS_	OG27	1.0		
MetazoaMolluscaEP00106Octopusbimaculoides_4158831__CP2BB_CANLF_Cytochrome_P450_2B11_OS_	OG27	1.0		
MetazoaCnidariaNematostellavectensis_3382148__CP17A_ICTPU_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaBrachiopodaLingulaunguis_1287466__CP2U1_RAT_Cytochrome_P450_2U1_OS_	OG27	1.0		
AmoebozoaDictyosteliumdiscoideumUP000002195_4930407__C515B_DICDI_Probable_cytochrome_P450_515B1_OS_	OG27	1.0		
AmoebozoaDictyosteliumdiscoideumUP000002195_4924968__C5172_DICDI_Probable_cytochrome_P450_517A2_OS_	OG27	1.0		
AmoebozoaDictyosteliumdiscoideumUP000002195_4926476__C513C_DICDI_Probable_cytochrome_P450_513C1_OS_	OG27	1.0		
MetazoaCnidariaAcroporadigitifera_2936097__CP17A_RANDY_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaCnidariaMontastraeacavernosa_3338995__CP2U1_MOUSE_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaAnnelidaEP00103Capitellateleta_60293__CP2BB_CANLF_Cytochrome_P450_2B11_OS_	OG27	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2798150__CP2U1_MOUSE_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaAcoelaHofsteniamiamia_960__CP17A_ICTPU_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5887989__C77A3_SOYBN_Cytochrome_P450_77A3_OS_	OG27	1.0		
AmoebozoaDictyosteliumdiscoideumUP000002195_4924979__C5131_DICDI_Probable_cytochrome_P450_513A1_OS_	OG27	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2803880__CP2U1_MOUSE_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaBryozoaBugulaneritina_2621343__TCMO_RUTGR_Trans-cinnamate_4-monooxygenase_OS_	OG27	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2798278__CP2E1_RABIT_Cytochrome_P450_2E1_OS_	OG27	1.0		
MetazoaCnidariaGorgoniaventalina_3221500__CP17A_SQUAC_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaBrachiopodaLingulaunguis_1293847__CP17A_ICTPU_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaPlacozoaHoilungiahongkongensis_4575461__CP2CQ_MESAU_Cytochrome_P450_2C26_OS_	OG27	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2796113__CP1A1_LIMLI_Cytochrome_P450_1A1_OS_	OG27	1.0		
MetazoaCnidariaStylophorapistillata_3664974__CP17A_ORYLA_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5870755__C76C4_ARATH_Cytochrome_P450_76C4_OS_	OG27	1.0		
MetazoaEchinodermataAcanthasterplanci_3791144__CP2J2_HUMAN_Cytochrome_P450_2J2_OS_	OG27	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2806949__CP2J2_HUMAN_Cytochrome_P450_2J2_OS_	OG27	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7458851__C7BL1_HELAN_Germacrene_A_acid_8-beta-hydroxylase_OS_	OG27	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2798593__CP2U1_HUMAN_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaCnidariaNematostellavectensis_3393007__CP17A_ICTPU_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5885534__C71BK_ARATH_Cytochrome_P450_71B20_OS_	OG27	1.0		
MetazoaAnnelidaEP00103Capitellateleta_60544__CP2U1_BOVIN_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2830014__CP17A_ORYLA_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaBrachiopodaLingulaunguis_1290887__CP2U1_RAT_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3803192__CP2U1_HUMAN_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaTardigradaRamazzotiusvarieornatus_5290474__CP2J6_MOUSE_Cytochrome_P450_2J6_OS_	OG27	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5867454__C79F1_ARATH_Dihomomethionine_N-hydroxylase_OS_	OG27	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3806061__CP2U1_HUMAN_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaTardigradaRamazzotiusvarieornatus_5281168__CP2J6_MOUSE_Cytochrome_P450_2J6_OS_	OG27	1.0		
MetazoaAnnelidaHelobdellarobusta_108301__CP2U1_MOUSE_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaVertebrateHomosapiens_6453971__CP1A1_HUMAN_Cytochrome_P450_1A1_OS_	OG27	1.0		
MetazoaCnidariaAnthopleuraelegantissima_3019327__CP17A_SHEEP_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaUrochordataEP00059Cionaintestinalis_5345432__CP2U1_RAT_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4070345__CP2DG_CAVPO_Cytochrome_P450_2D16_OS_	OG27	1.0		
MetazoaUrochordataEP00059Cionaintestinalis_5353905__CP240_MOUSE_Cytochrome_P450_2C40_OS_	OG27	1.0		
MetazoaBrachiopodaLingulaunguis_1282985__CP17A_SQUAC_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
AmoebozoaDictyosteliumdiscoideumUP000002195_4928519__C519E_DICDI_Probable_cytochrome_P450_519E1_OS_	OG27	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4070454__CP2U1_HUMAN_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaBrachiopodaLingulaunguis_1284218__CP2U1_RAT_Cytochrome_P450_2U1_OS_	OG27	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7481077__C7150_PRUMU_Cytochrome_P450_71AU50_OS_	OG27	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5888117__C71BU_ARATH_Cytochrome_P450_71B31_OS_	OG27	1.0		
MetazoaNematodaCaenorhabditiselegans_4310679__CP2CL_CANLF_Cytochrome_P450_2C21__Fragment__OS_	OG27	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5889813__C71AN_ARATH_Cytochrome_P450_71A23_OS_	OG27	1.0		
MetazoaCnidariaStylophorapistillata_3663341__CP17A_ICTPU_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaArthropodaDaphniapulex_196137__CP306_DROME_Cytochrome_P450_306a1_OS_	OG27	1.0		
MetazoaCnidariaAstreoporasp_3046069__CP17A_ORYLA_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaCnidariaMontastraeacavernosa_3335162__CP17A_SQUAC_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaMolluscaLottiagigantea_4216652__CP1A1_MESAU_Cytochrome_P450_1A1_OS_	OG27	1.0		
MetazoaBrachiopodaLingulaunguis_1278464__CP1A5_CHICK_Cytochrome_P450_1A5_OS_	OG27	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5884316__C71BX_ARATH_Cytochrome_P450_71B36_OS_	OG27	1.0		
MetazoaNematodaCaenorhabditiselegans_4310711__CP2CK_MACFA_Cytochrome_P450_2C20_OS_	OG27	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4058128__CP2U1_HUMAN_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaCephalochordataBranchiostomabelcheri_2809608__CP2U1_MOUSE_Cytochrome_P450_2U1_OS_	OG27	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5884478__C05AK_ARATH_Cytochrome_P450_705A22_OS_	OG27	1.0		
MetazoaEchinodermataAcanthasterplanci_3801768__CP2J5_MOUSE_Cytochrome_P450_2J5_OS_	OG27	1.0		
ApusomonadidaThecamonastrahensUP000054408_5481870__ARL3_TAEGU_ADP-ribosylation_factor-like_protein_3_OS_	OG27	1.0		
MetazoaVertebrateDaniorerio_5432578__CP2J5_MOUSE_Cytochrome_P450_2J5_OS_	OG27	1.0		
MetazoaCnidariaNematostellavectensis_3387662__CP1B1_HUMAN_Cytochrome_P450_1B1_OS_	OG27	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3818084__CP17A_RANDY_Steroid_17-alpha-hydroxylase_17_20_lyase_OS_	OG27	1.0		
MetazoaEchinodermataAcanthasterplanci_3795146__CP2U1_RAT_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaCnidariaMontastraeacavernosa_3330467__CP1A1_CANLF_Cytochrome_P450_1A1_OS_	OG27	1.0		
MetazoaPlacozoaHoilungiahongkongensis_4536290__CP2U1_HUMAN_Cytochrome_P450_2U1_OS_	OG27	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3833815__CP2J2_HUMAN_Cytochrome_P450_2J2_OS_	OG27	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4053741__CP2U1_RAT_Cytochrome_P450_2U1_OS_	OG27	1.0		
