gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
ChoanoflagellataEP00045Choanoecaperplexa_11081700__PLPL3_MOUSE_1-acylglycerol-3-phosphate_O-acyltransferase_Pnpla3_OS_	OG6	1.0		
ChoanoflagellataEP00039Didymoecacostata_10858141__PLPL3_HUMAN_1-acylglycerol-3-phosphate_O-acyltransferase_PNPLA3_OS_	OG6	1.0		
ChoanoflagellataEP00035Acanthoecaspectabilis_10751018__PLPL2_CAEEL_Patanin-like_phospholipase_domain-containing_protein_atgl-1_OS_	OG6	1.0		
StramenopilesEP00652Aphanomycesastaci_26137947__PLPL2_CAEEL_Patanin-like_phospholipase_domain-containing_protein_atgl-1_OS_	OG6	1.0		
ChoanoflagellateaMonosigabrevicollisUP000001357_11428207__PLPL4_HUMAN_Patatin-like_phospholipase_domain-containing_protein_4_OS_	OG6	1.0		
ChoanoflagellataEP00037Helgoecanana_10798029__PLPL3_HUMAN_1-acylglycerol-3-phosphate_O-acyltransferase_PNPLA3_OS_	OG6	1.0		
ChoanoflagellataEP00040Diaphanoecagrandis_10913462__PLPL3_MOUSE_1-acylglycerol-3-phosphate_O-acyltransferase_Pnpla3_OS_	OG6	1.0		
TelonemiaP00656Telonemasubtile_26528711__PLPL3_MOUSE_1-acylglycerol-3-phosphate_O-acyltransferase_Pnpla3_OS_	OG6	1.0		
CryptophyceaeEP00290BaffinellaspCCMP2293_12053178__PLPL3_MOUSE_1-acylglycerol-3-phosphate_O-acyltransferase_Pnpla3_OS_	OG6	1.0		
ChoanoflagellataEP00039Didymoecacostata_10883012__PLPL3_MOUSE_1-acylglycerol-3-phosphate_O-acyltransferase_Pnpla3_OS_	OG6	1.0		
IchthyosporeaSphaeroformaarcticaUP000054560_14629369__PLPL3_HUMAN_1-acylglycerol-3-phosphate_O-acyltransferase_PNPLA3_OS_	OG6	1.0		
StramenopilesPhytophthorainfestansUP000006643_26377724__PLPL3_MOUSE_1-acylglycerol-3-phosphate_O-acyltransferase_Pnpla3_OS_	OG6	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7463874__PLPL2_HUMAN_Patatin-like_phospholipase_domain-containing_protein_2_OS_	OG6	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5875873__PLPL2_MOUSE_Patatin-like_phospholipase_domain-containing_protein_2_OS_	OG6	1.0		
ChloroplastidaChlamydomonasreinhardtiiUP000006906_6364947__PLPL3_MOUSE_1-acylglycerol-3-phosphate_O-acyltransferase_Pnpla3_OS_	OG6	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7463875__PLPL2_HUMAN_Patatin-like_phospholipase_domain-containing_protein_2_OS_	OG6	1.0		
ChloroplastidaEP00738Chloropiconprimus_8600238__PLPL4_HUMAN_Patatin-like_phospholipase_domain-containing_protein_4_OS_	OG6	1.0		
ChloroplastidaChlamydomonasreinhardtiiUP000006906_6357326__PLPL3_HUMAN_1-acylglycerol-3-phosphate_O-acyltransferase_PNPLA3_OS_	OG6	1.0		
ChloroplastidaChlamydomonasreinhardtiiUP000006906_6352860_	OG7	1.0		
CryptophyceaeEP00290BaffinellaspCCMP2293_12037293_	OG7	1.0		
CryptophyceaeEP00290BaffinellaspCCMP2293_12059634__PLPL4_HUMAN_Patatin-like_phospholipase_domain-containing_protein_4_OS_	OG7	1.0		
ChloroplastidaChlamydomonasreinhardtiiUP000006906_6359989__PLPL2_CAEEL_Patanin-like_phospholipase_domain-containing_protein_atgl-1_OS_	OG7	1.0		
CryptophyceaeGuillardiathetaUP000011087_12253775__PLPL1_MOUSE_Patatin-like_phospholipase_domain-containing_protein_1_OS_	OG8	1.0		
ChloroplastidaChlamydomonasreinhardtiiUP000006906_6368252__PLPL1_HUMAN_Patatin-like_phospholipase_domain-containing_protein_1_OS_	OG8	1.0		
ChloroplastidaEP00738Chloropiconprimus_8603645__PLPL1_MOUSE_Patatin-like_phospholipase_domain-containing_protein_1_OS_	OG8	1.0		
CryptophyceaeEP00290BaffinellaspCCMP2293_12082377__PLPL1_HUMAN_Patatin-like_phospholipase_domain-containing_protein_1_OS_	OG8	1.0		
